idx,label,part,valley_distinct,h,j,dh,dj,t,perp,Dhj,vr,mixlogp,LatAD_pct,USAD_pct,TranAD_pct,AE_pct,IF_pct,linres_pct,maxz_pct
172,0,in_cluster,0,9,8,4.000,4.072,0.380,3.142,3.433,0.166,-30.34,0.7784,0.6281,0.4817,0.5954,0.7842,0.4740,0.6224
173,0,in_cluster,0,12,15,3.396,4.231,0.945,2.332,3.563,0.369,-28.06,0.5742,0.5183,0.3218,0.4451,0.4297,0.4798,0.6262
174,0,in_cluster,0,12,15,3.429,4.156,0.930,2.396,3.563,0.369,-27.76,0.5703,0.5414,0.3526,0.4663,0.4200,0.5376,0.6320
175,0,in_cluster,0,8,9,3.455,3.670,0.610,2.790,3.433,0.166,-28.98,0.7418,0.6339,0.5164,0.5780,0.7938,0.5761,0.7245
176,0,in_cluster,0,8,9,3.400,3.720,0.567,2.828,3.433,0.166,-29.12,0.8015,0.6493,0.5742,0.5723,0.7746,0.6879,0.7534
177,0,in_cluster,0,5,12,4.121,4.163,0.362,2.924,3.401,0.045,-28.65,0.6513,0.5356,0.4470,0.4085,0.4008,0.6802,0.7071
178,0,in_cluster,0,9,8,3.077,3.231,0.571,2.469,3.433,0.166,-27.08,0.7514,0.6647,0.5761,0.7091,0.6397,0.5010,0.6493
179,0,in_cluster,0,8,9,3.370,3.784,0.283,2.813,3.433,0.166,-29.29,0.8382,0.7129,0.6513,0.8728,0.8382,0.6570,0.6628
180,0,in_cluster,0,9,8,2.838,4.651,0.413,2.655,3.433,0.166,-26.41,0.8092,0.6513,0.6435,0.7071,0.6975,0.8921,0.7052
181,0,in_cluster,0,9,6,2.564,2.924,0.714,2.366,2.506,0.856,-18.32,0.5376,0.5067,0.5222,0.5067,0.4432,0.8786,0.6840
182,0,in_cluster,0,5,9,3.973,4.232,0.351,2.952,4.839,0.001,-23.86,0.6281,0.3834,0.3911,0.4162,0.2563,0.8690,0.6994
183,0,in_cluster,0,6,9,2.735,3.428,0.128,2.343,2.506,0.856,-17.78,0.6975,0.4355,0.5183,0.6493,0.4778,0.7322,0.6667
184,0,in_cluster,0,6,9,2.971,4.197,0.000,2.792,2.506,0.856,-18.46,0.6686,0.2890,0.4701,0.5857,0.4046,0.7746,0.6281
185,0,in_cluster,0,5,0,3.304,3.930,0.890,1.746,4.306,0.147,-13.08,0.0963,0.1676,0.2890,0.1118,0.1040,0.9094,0.5838
186,0,in_cluster,0,5,0,3.303,3.800,0.902,1.709,4.306,0.147,-12.57,0.0925,0.1426,0.2678,0.1002,0.0848,0.8902,0.5125
187,0,in_cluster,0,5,0,3.312,3.643,0.909,1.682,4.306,0.147,-11.99,0.0809,0.1407,0.2543,0.0829,0.0790,0.8420,0.5145
188,0,in_cluster,0,5,0,3.272,3.813,0.898,1.640,4.306,0.147,-12.62,0.0790,0.1310,0.2254,0.1079,0.0867,0.8150,0.4181
189,0,in_cluster,0,5,0,3.288,3.720,0.910,1.611,4.306,0.147,-12.27,0.0559,0.1214,0.2023,0.0732,0.0636,0.8054,0.2948
190,0,in_cluster,0,5,7,3.345,4.657,0.456,3.110,3.950,0.034,-17.04,0.2370,0.1175,0.2004,0.5703,0.2543,0.8343,0.2832
191,0,in_cluster,0,5,7,3.414,5.084,0.458,3.159,3.950,0.034,-20.86,0.2948,0.1156,0.1985,0.6551,0.2755,0.8208,0.2929
192,0,in_cluster,0,5,7,3.298,4.148,0.472,3.013,3.950,0.034,-14.18,0.0771,0.1195,0.1869,0.0867,0.0906,0.9191,0.3699
193,0,in_cluster,0,5,7,3.282,3.824,0.478,2.962,3.950,0.034,-14.59,0.0578,0.1118,0.1618,0.0771,0.0829,0.9306,0.3699
194,0,in_cluster,0,5,0,3.405,3.856,0.944,1.657,4.306,0.147,-12.79,0.0539,0.1060,0.1426,0.0694,0.0578,0.9152,0.3699
195,1,in_cluster,0,5,12,3.404,4.891,-0.050,3.287,3.401,0.045,-28.04,0.5742,0.1060,0.1407,0.1965,0.1773,0.9846,0.3699
196,1,in_cluster,0,12,5,4.898,5.973,0.576,4.343,3.401,0.045,-37.42,0.7881,0.3468,0.4990,0.9075,0.8150,1.0000,0.3699
197,1,in_cluster,0,12,5,5.248,7.154,0.371,4.996,3.401,0.045,-39.26,0.8921,0.7168,0.7148,0.9075,0.8574,1.0000,0.7418
198,1,in_cluster,0,5,8,3.218,6.681,-0.126,2.975,3.660,0.050,-27.43,0.8092,0.7900,0.7630,0.8516,0.8593,1.0000,0.7784
199,0,in_cluster,0,5,3,3.266,5.091,0.409,3.298,2.972,0.456,-27.25,0.8459,0.8362,0.8208,0.7630,0.8497,0.9056,0.7264
200,0,in_cluster,0,8,5,2.920,3.620,0.381,2.008,3.660,0.050,-28.36,0.8748,0.9634,0.9615,0.8613,0.9326,0.7996,0.9326
201,0,in_cluster,0,8,5,3.250,4.393,0.327,2.275,3.660,0.050,-30.21,0.8073,0.9653,0.9595,0.8304,0.9345,0.7052,0.6513
202,1,in_cluster,0,12,13,5.042,7.515,0.436,4.334,6.014,0.000,-38.21,0.9518,0.9326,0.9287,0.9499,0.9692,0.9538,0.5934
203,1,valley,1,12,13,5.682,8.576,0.468,5.058,6.014,0.000,-41.64,0.9730,0.9538,0.9595,0.9672,0.9788,0.9981,0.6301
204,1,off,0,10,12,6.784,7.701,-0.144,5.830,4.810,0.236,-43.03,0.8497,0.9923,0.9923,1.0000,0.8960,1.0000,0.9981
205,1,in_cluster,0,10,13,5.343,5.709,0.138,4.482,4.997,0.000,-34.28,0.8748,1.0000,1.0000,1.0000,0.8863,1.0000,0.9981
206,1,off,0,10,13,6.282,6.847,0.120,5.587,4.997,0.000,-39.75,0.9210,1.0000,1.0000,0.9961,0.8844,1.0000,0.9981
207,1,in_cluster,0,13,12,5.083,8.742,-0.208,3.853,6.014,0.000,-36.13,0.8921,1.0000,1.0000,0.9961,0.9672,1.0000,0.9981
208,1,beyond,0,13,12,5.554,13.366,-0.530,2.823,6.014,0.000,-38.63,0.9345,1.0000,1.0000,1.0000,0.9904,1.0000,0.9981
209,1,off,0,12,8,8.814,9.211,0.019,5.735,5.901,0.001,-64.30,0.9981,1.0000,1.0000,1.0000,0.9961,0.9981,0.9981
210,1,in_cluster,0,12,11,4.609,8.935,0.095,4.081,3.856,0.012,-36.12,0.9480,1.0000,1.0000,0.9961,0.9942,1.0000,0.9981
211,1,off,0,8,9,7.797,9.929,-0.071,5.659,3.433,0.166,-55.52,0.9904,1.0000,0.9981,1.0000,0.9865,1.0000,0.9981
212,1,valley,1,13,8,5.656,6.687,0.496,5.307,5.341,0.000,-39.20,0.9942,1.0000,1.0000,0.9961,1.0000,0.9942,0.9981
213,0,off,0,12,8,7.730,12.089,0.103,6.848,5.901,0.001,-55.37,0.9981,0.9981,0.9981,0.9981,0.9981,0.9788,0.9961
214,0,valley,1,12,10,5.551,6.008,0.891,3.899,4.810,0.236,-37.90,0.9750,0.9942,0.9961,0.9923,0.9865,0.9807,0.9942
215,0,valley,1,10,12,5.522,5.557,0.167,3.898,4.810,0.236,-34.03,0.9788,0.9904,0.9904,0.9827,0.9807,0.9499,0.9884
216,0,in_cluster,0,10,4,2.771,5.942,0.300,3.096,3.236,0.386,-23.85,0.7187,0.9827,0.9846,0.8921,0.9017,0.9480,0.9249
217,0,in_cluster,0,10,12,2.728,6.251,-0.277,1.852,4.810,0.236,-23.73,0.4740,0.9538,0.9576,0.6301,0.8092,0.9827,0.9441
218,0,in_cluster,0,10,12,2.717,6.411,-0.299,2.006,4.810,0.236,-23.71,0.4721,0.9480,0.9499,0.6185,0.8035,0.9769,0.9480
219,0,in_cluster,0,10,12,2.612,6.383,-0.283,2.024,4.810,0.236,-23.43,0.5067,0.9441,0.9403,0.6050,0.7823,0.9711,0.9422
220,0,in_cluster,0,10,12,2.557,6.369,-0.274,2.069,4.810,0.236,-23.28,0.4798,0.9422,0.9383,0.5992,0.7514,0.9730,0.9461
221,0,in_cluster,0,10,12,2.878,6.330,-0.252,2.258,4.810,0.236,-24.16,0.5029,0.9499,0.9441,0.6108,0.7283,0.9441,0.9538
222,0,in_cluster,0,10,12,3.366,5.411,0.009,2.346,4.810,0.236,-25.68,0.9037,0.9557,0.9538,0.8170,0.8593,0.9518,0.9576
223,0,in_cluster,0,10,12,3.336,5.628,-0.006,2.621,4.810,0.236,-25.58,0.9152,0.9576,0.9422,0.8632,0.8825,0.8940,0.9557
224,0,valley,1,12,10,5.812,6.482,0.897,4.046,4.810,0.236,-40.79,0.9846,0.9807,0.9653,0.9461,0.9210,0.9538,0.9518
225,0,valley,1,12,10,6.031,6.057,0.906,4.265,4.810,0.236,-38.35,0.9769,0.9788,0.9634,0.9480,0.9480,0.9981,0.9152
226,0,in_cluster,0,10,12,4.199,5.814,0.105,3.811,4.810,0.236,-28.83,0.7283,0.9403,0.8979,0.7495,0.7919,0.9961,0.8863
227,0,in_cluster,0,10,12,4.008,5.566,0.144,3.616,4.810,0.236,-28.05,0.7765,0.9326,0.8786,0.7688,0.7803,0.9865,0.8632
228,0,in_cluster,0,10,12,4.614,5.851,0.089,3.992,4.810,0.236,-30.66,0.5780,0.8979,0.8536,0.6204,0.6204,0.9923,0.8671
229,0,in_cluster,0,12,15,5.270,5.932,1.054,3.724,3.563,0.369,-36.69,0.7630,0.8882,0.8401,0.6956,0.6378,0.9634,0.8651
230,0,in_cluster,0,12,9,4.967,5.115,0.557,3.536,4.081,0.210,-34.93,0.8054,0.7938,0.7861,0.7649,0.6590,0.9595,0.8497
231,0,in_cluster,0,5,9,4.151,5.785,0.008,3.738,4.839,0.001,-30.86,0.7225,0.5800,0.6840,0.3776,0.2351,0.9846,0.8054
232,0,in_cluster,0,5,12,4.368,5.995,-0.046,3.863,3.401,0.045,-23.88,0.6859,0.5260,0.6455,0.2505,0.1773,0.9672,0.7649
233,0,in_cluster,0,5,9,4.252,5.882,-0.031,3.760,4.839,0.001,-23.73,0.6763,0.4740,0.6089,0.2524,0.1811,0.9557,0.7553
234,0,in_cluster,0,5,9,3.685,4.976,0.051,3.256,4.839,0.001,-27.79,0.5896,0.3873,0.5414,0.1811,0.1965,0.9576,0.7091
235,1,in_cluster,0,5,9,3.265,4.245,0.160,2.656,4.839,0.001,-27.56,0.6859,0.3025,0.4817,0.7341,0.5530,0.9904,0.6647
236,1,in_cluster,0,5,12,2.875,3.912,0.261,2.621,3.401,0.045,-26.38,0.6782,0.3064,0.5106,0.7688,0.5453,0.9981,0.7187
237,1,in_cluster,0,5,12,2.221,3.789,0.162,2.487,3.401,0.045,-24.72,0.6551,0.3083,0.5010,0.4701,0.3584,0.9383,0.7380
238,1,in_cluster,0,5,12,2.790,4.466,0.107,2.935,3.401,0.045,-26.14,0.5241,0.2351,0.3680,0.4798,0.3815,0.6802,0.6956
239,0,in_cluster,0,5,9,3.617,4.811,0.120,3.223,4.839,0.001,-21.02,0.2832,0.1908,0.3198,0.2852,0.1753,0.7592,0.6917
240,0,in_cluster,0,5,6,3.490,3.943,0.357,3.295,5.233,0.010,-19.81,0.1252,0.1734,0.2987,0.1195,0.1175,0.9133,0.6127
241,0,in_cluster,0,5,6,3.522,4.067,0.353,3.328,5.233,0.010,-20.30,0.1407,0.1541,0.2852,0.1156,0.1214,0.8979,0.5626
242,0,in_cluster,0,5,6,3.539,4.100,0.355,3.337,5.233,0.010,-16.03,0.1060,0.1368,0.2563,0.0906,0.1195,0.9210,0.5183
243,0,in_cluster,0,7,5,2.679,5.611,0.057,2.195,3.950,0.034,-18.47,0.5530,0.2909,0.4952,0.8035,0.5800,0.9403,0.5222
244,0,in_cluster,0,7,12,2.631,6.201,0.008,2.437,4.955,0.027,-18.34,0.3950,0.6301,0.6898,0.8189,0.6840,0.9326,0.6879
245,0,in_cluster,0,5,8,2.778,8.011,-0.166,3.097,3.660,0.050,-26.11,0.6744,0.8343,0.8478,0.8092,0.8362,0.8478,0.7996
246,0,in_cluster,0,5,3,2.248,3.730,0.303,2.201,2.972,0.456,-22.42,0.4817,0.7823,0.7842,0.6166,0.6859,0.9692,0.7187
247,0,in_cluster,0,5,3,2.359,3.435,0.418,2.231,2.972,0.456,-21.43,0.4489,0.7669,0.7630,0.6397,0.6224,0.9942,0.8131
248,1,in_cluster,0,5,3,2.419,5.458,0.360,2.158,2.972,0.456,-25.17,0.5954,0.9615,0.9692,1.0000,0.6532,0.9865,0.9981
249,1,in_cluster,0,5,12,3.610,4.219,0.156,3.347,3.401,0.045,-28.77,0.8536,0.9981,0.9981,1.0000,0.7322,1.0000,0.9981
250,1,in_cluster,0,5,12,3.607,5.746,-0.003,3.211,3.401,0.045,-28.76,0.9037,0.9981,0.9981,1.0000,0.9345,1.0000,0.9981
251,1,in_cluster,0,12,5,3.979,4.052,0.524,3.587,3.401,0.045,-30.41,0.9730,0.9672,0.9653,0.9961,0.9672,1.0000,0.9981
252,0,in_cluster,0,5,12,2.654,6.437,-0.175,2.506,3.401,0.045,-25.77,0.7148,0.8825,0.8690,0.7148,0.8748,0.7572,0.7206
253,0,in_cluster,0,5,3,2.434,5.810,0.181,2.219,2.972,0.456,-25.21,0.6551,0.9094,0.9056,0.8748,0.9441,0.6474,0.8092
254,0,in_cluster,0,8,5,3.434,4.111,0.431,2.327,3.660,0.050,-30.16,0.8902,0.9750,0.9711,0.8940,0.9769,0.4894,0.8401
255,0,in_cluster,0,8,13,3.749,6.463,0.015,3.686,5.341,0.000,-32.16,0.8247,0.9711,0.9750,0.8131,0.9672,0.6397,0.8709
256,0,in_cluster,0,10,12,3.064,4.990,-0.041,2.335,4.810,0.236,-24.71,0.7553,0.8805,0.8882,0.7553,0.8651,0.8805,0.8902
257,0,in_cluster,0,12,5,5.174,8.634,0.661,4.496,3.401,0.045,-38.88,0.9518,0.9364,0.9326,0.9730,0.9557,0.7669,0.8786
258,0,in_cluster,0,12,13,4.028,8.764,0.351,3.916,6.014,0.000,-33.61,0.9461,0.9461,0.9461,0.8979,0.9287,0.7148,0.8112
259,0,in_cluster,0,12,10,4.170,4.196,0.857,2.141,4.810,0.236,-28.81,0.6185,0.8960,0.9210,0.7996,0.8478,0.7823,0.7861
260,0,in_cluster,0,12,5,2.963,6.118,0.139,2.876,3.401,0.045,-29.88,0.7977,0.8651,0.8651,0.9056,0.9094,0.5992,0.8382
261,0,in_cluster,0,12,5,2.768,5.382,0.068,2.851,3.401,0.045,-29.32,0.8304,0.8092,0.7592,0.9615,0.8979,0.5183,0.8266
262,0,in_cluster,0,8,5,2.102,3.276,0.164,1.971,3.660,0.050,-26.78,0.8690,0.9191,0.9171,0.9075,0.9306,0.5337,0.8728
263,0,in_cluster,0,8,5,2.194,3.553,0.095,2.071,3.660,0.050,-27.23,0.9210,0.9249,0.9249,0.9538,0.9364,0.5530,0.7881
264,0,in_cluster,0,5,8,3.399,3.947,0.658,2.677,3.660,0.050,-28.02,0.8632,0.9171,0.9075,0.8150,0.9249,0.7630,0.9595
265,0,in_cluster,0,5,8,3.757,4.028,0.671,2.853,3.660,0.050,-29.29,0.8805,0.9229,0.9133,0.8401,0.9383,0.8227,0.9094
266,0,in_cluster,0,12,5,2.964,3.130,0.536,2.326,3.401,0.045,-27.09,0.7033,0.8478,0.7881,0.6628,0.6667,0.6281,0.9615
267,0,in_cluster,0,5,12,3.196,3.380,0.400,2.698,3.401,0.045,-27.34,0.6821,0.8632,0.8112,0.7052,0.5857,0.7495,0.9807
268,0,in_cluster,0,5,12,4.058,4.511,0.379,3.756,3.401,0.045,-30.48,0.8940,0.8555,0.8131,0.7881,0.7380,0.6975,0.9865
269,0,in_cluster,0,5,8,4.186,4.734,0.592,3.227,3.660,0.050,-31.01,0.9364,0.8940,0.8825,0.8844,0.8805,0.6262,0.9827
270,0,in_cluster,0,5,12,3.652,3.695,0.476,3.303,3.401,0.045,-28.89,0.9923,0.9133,0.9094,0.9961,0.9056,0.6782,0.9827
271,0,in_cluster,0,8,5,3.219,4.088,0.339,2.883,3.660,0.050,-29.76,0.9904,0.9037,0.9037,0.9884,0.8555,0.5626,0.9056
272,0,in_cluster,0,8,5,3.341,3.515,0.357,2.692,3.660,0.050,-28.33,0.7399,0.8728,0.8748,0.7958,0.8054,0.4875,0.9037
273,0,in_cluster,0,5,8,3.377,3.586,0.593,2.547,3.660,0.050,-27.93,0.7669,0.8516,0.8362,0.8285,0.8247,0.6146,0.9306
274,0,in_cluster,0,5,8,2.883,3.847,0.483,2.266,3.660,0.050,-26.41,0.6609,0.7784,0.7476,0.7168,0.7245,0.5395,0.9210
275,0,in_cluster,0,5,8,3.603,4.691,0.528,2.932,3.660,0.050,-28.74,0.8420,0.7707,0.7823,0.9210,0.8227,0.6320,0.9191
276,0,in_cluster,0,5,9,4.145,5.438,0.259,4.055,4.839,0.001,-30.84,0.9306,0.6724,0.7437,0.8805,0.8324,0.9422,0.6146
277,0,in_cluster,0,5,9,3.130,4.621,0.135,2.923,4.839,0.001,-27.15,0.7649,0.1599,0.3102,0.5626,0.2601,0.9383,0.5568
278,0,in_cluster,0,5,7,3.384,4.011,0.449,3.106,3.950,0.034,-19.24,0.1040,0.0886,0.1792,0.0848,0.0963,0.6628,0.4855
279,0,in_cluster,0,5,7,3.453,3.937,0.456,3.165,3.950,0.034,-16.01,0.0655,0.0848,0.1715,0.0617,0.0617,0.7283,0.4990
280,0,in_cluster,0,5,7,3.474,3.797,0.458,3.180,3.950,0.034,-13.27,0.0732,0.0655,0.1252,0.0790,0.0713,0.7418,0.4104
281,0,in_cluster,0,5,7,3.503,3.690,0.479,3.170,3.950,0.034,-12.98,0.0443,0.0694,0.1329,0.0983,0.0944,0.6936,0.2987
282,0,in_cluster,0,5,7,3.330,3.534,0.484,3.028,3.950,0.034,-12.27,0.0636,0.0617,0.1214,0.1214,0.1137,0.7013,0.3160
283,1,in_cluster,0,5,7,3.011,3.346,0.514,2.747,3.950,0.034,-19.34,0.1850,0.6339,0.8998,0.8940,0.1252,0.7418,1.0000
284,1,in_cluster,0,5,7,2.840,4.227,0.520,2.578,3.950,0.034,-23.74,0.2543,0.9345,0.9884,0.8112,0.1252,0.9171,1.0000
285,1,in_cluster,0,5,7,2.782,3.953,0.479,2.543,3.950,0.034,-22.66,0.3025,0.7129,0.9364,0.8940,0.1195,0.8555,1.0000
286,0,in_cluster,0,5,12,3.233,5.022,0.044,3.261,3.401,0.045,-25.09,0.4913,0.0347,0.1734,0.7514,0.3256,0.7187,0.2370
287,0,in_cluster,0,5,12,3.264,4.991,0.067,3.275,3.401,0.045,-23.89,0.7052,0.0559,0.0925,0.8593,0.3333,0.4624,0.1869
288,0,in_cluster,0,7,5,2.428,4.362,0.035,1.471,3.950,0.034,-17.83,0.3006,0.2119,0.3044,0.5048,0.3025,0.4933,0.1676
289,0,in_cluster,0,7,12,2.338,5.327,0.024,1.836,4.955,0.027,-17.61,0.4258,0.4605,0.5954,0.7803,0.5973,0.4721,0.1329
290,0,in_cluster,0,12,7,3.074,3.816,0.678,1.683,4.955,0.027,-22.16,0.5511,0.3391,0.3815,0.6339,0.4855,0.5106,0.1175
291,0,in_cluster,0,3,12,2.650,3.351,0.230,1.940,4.345,0.058,-19.05,0.1965,0.1445,0.1195,0.1368,0.1445,0.8189,0.1098
292,0,in_cluster,0,11,3,4.456,5.177,0.551,4.189,3.530,0.001,-28.94,0.9692,0.5395,0.6108,0.8863,0.7784,0.6551,0.1946
293,0,in_cluster,0,11,12,5.046,5.222,0.119,4.021,3.856,0.012,-30.06,0.9730,0.6204,0.6320,0.8882,0.7669,0.3025,0.2100
294,0,in_cluster,0,11,12,2.065,2.885,0.331,2.096,3.856,0.012,-23.13,0.4586,0.2351,0.2293,0.2640,0.2697,0.0250,0.3854
295,0,in_cluster,0,11,12,2.639,7.974,-0.088,2.360,3.856,0.012,-26.38,0.8478,0.5703,0.5511,0.7765,0.6956,0.0366,0.3873
296,0,in_cluster,0,11,13,3.389,9.962,-0.086,3.393,6.638,0.000,-28.65,0.9094,0.7919,0.7669,0.9518,0.9268,0.0424,0.4624
297,0,in_cluster,0,11,12,2.379,6.962,0.049,2.219,3.856,0.012,-25.73,0.6204,0.6917,0.6975,0.7572,0.6782,0.2235,0.4663
298,0,in_cluster,0,11,14,2.944,3.873,0.745,2.592,3.311,0.021,-22.04,0.1618,0.4277,0.5299,0.2293,0.3198,0.3006,0.5279
299,0,in_cluster,0,11,14,3.002,3.513,0.877,2.466,3.311,0.021,-18.98,0.1657,0.4008,0.5202,0.3218,0.3295,0.3950,0.6551
300,0,in_cluster,0,9,11,3.603,4.006,0.251,2.928,4.034,0.000,-27.99,0.4027,0.6455,0.6821,0.4778,0.6686,0.2004,0.7033
301,0,in_cluster,0,9,11,3.292,4.059,0.263,3.023,4.034,0.000,-26.77,0.3854,0.6821,0.6609,0.3796,0.5954,0.0289,0.6647
302,0,in_cluster,0,11,14,2.885,3.345,0.744,2.567,3.311,0.021,-16.25,0.1079,0.4509,0.4220,0.2254,0.2331,0.1098,0.5337
303,0,in_cluster,0,11,1,2.690,3.288,0.629,2.381,3.896,0.120,-15.49,0.1002,0.4258,0.4586,0.2466,0.2466,0.1021,0.4027
304,0,in_cluster,0,11,2,2.829,3.121,0.897,1.299,4.034,0.237,-13.90,0.1137,0.4701,0.4894,0.2023,0.2023,0.1079,0.3661
305,0,in_cluster,0,11,14,2.674,3.222,0.795,2.199,3.311,0.021,-15.24,0.0944,0.4027,0.4566,0.1522,0.1541,0.2832,0.4162
306,0,in_cluster,0,1,9,4.918,6.282,0.093,4.242,3.287,0.106,-28.38,0.8671,0.3622,0.4432,0.7476,0.6493,0.3391,0.4220
307,0,in_cluster,0,1,9,1.839,2.355,0.149,1.138,3.287,0.106,-17.97,0.0867,0.6262,0.6551,0.1329,0.3738,0.3815,0.3796
308,0,in_cluster,0,12,1,3.159,3.357,0.652,2.474,5.253,0.054,-21.92,0.6628,0.6031,0.6185,0.5607,0.4605,0.2813,0.2274
309,0,in_cluster,0,11,1,2.466,3.686,0.617,2.196,3.896,0.120,-23.02,0.2312,0.3449,0.3892,0.2177,0.2640,0.2794,0.2004
310,0,in_cluster,0,1,11,2.672,2.745,0.271,1.926,3.896,0.120,-19.85,0.2678,0.3911,0.4663,0.2813,0.4085,0.2967,0.2158
311,0,in_cluster,0,11,14,3.292,3.462,0.636,3.077,3.311,0.021,-18.68,0.2331,0.4046,0.4990,0.4220,0.4913,0.3642,0.2389
312,0,in_cluster,0,1,11,2.914,3.181,0.268,2.638,3.896,0.120,-19.64,0.1888,0.4586,0.5703,0.3410,0.3410,0.2351,0.2293
313,0,in_cluster,0,1,11,2.900,3.114,0.279,2.621,3.896,0.120,-16.43,0.1599,0.4836,0.5626,0.2659,0.2620,0.1175,0.4470
314,0,in_cluster,0,11,14,2.821,3.075,0.866,2.353,3.311,0.021,-15.26,0.2119,0.4817,0.5568,0.4143,0.4412,0.1137,0.6089
315,0,in_cluster,0,1,2,3.302,3.612,0.797,2.814,3.677,0.052,-15.55,0.2100,0.5626,0.6204,0.4682,0.4798,0.1214,0.7013
316,0,in_cluster,0,1,2,3.502,4.183,0.817,3.162,3.677,0.052,-17.77,0.2254,0.6243,0.6243,0.4547,0.4624,0.0539,0.7168
317,0,in_cluster,0,11,1,2.931,3.621,0.685,2.603,3.896,0.120,-16.94,0.0983,0.5934,0.5838,0.2197,0.1888,0.1657,0.6705
318,0,in_cluster,0,11,14,2.908,3.459,0.857,2.564,3.311,0.021,-16.90,0.1792,0.5491,0.5607,0.2582,0.2389,0.1561,0.6012
319,0,in_cluster,0,11,2,2.928,3.017,0.949,1.145,4.034,0.237,-13.58,0.1175,0.5742,0.5723,0.2736,0.2852,0.0790,0.5010
320,0,in_cluster,0,1,11,3.141,3.263,0.196,2.521,3.896,0.120,-15.19,0.1368,0.5202,0.5145,0.1908,0.2158,0.1118,0.4046
321,0,in_cluster,0,11,1,2.965,3.434,0.709,2.546,3.896,0.120,-16.34,0.0713,0.4143,0.4528,0.1503,0.1580,0.2023,0.2813
322,0,in_cluster,0,2,11,2.662,2.857,0.066,0.988,4.034,0.237,-12.57,0.0617,0.4123,0.4721,0.1445,0.1850,0.1985,0.2428
323,0,in_cluster,0,2,11,2.793,3.002,0.047,1.180,4.034,0.237,-12.93,0.0848,0.4162,0.4200,0.1599,0.2062,0.0520,0.2543
324,0,in_cluster,0,11,2,2.785,2.842,0.905,1.153,4.034,0.237,-13.06,0.0597,0.3661,0.3622,0.1464,0.1464,0.0405,0.3237
325,0,in_cluster,0,9,11,2.057,4.164,0.154,2.296,4.034,0.000,-24.19,0.2023,0.6628,0.6859,0.3430,0.5549,0.3661,0.3449
326,0,in_cluster,0,9,1,2.716,3.801,0.790,1.914,3.287,0.106,-23.43,0.2852,0.6840,0.6956,0.3468,0.6281,0.3353,0.3006
327,0,in_cluster,0,11,14,3.252,3.266,0.681,3.098,3.311,0.021,-17.98,0.2389,0.4066,0.4913,0.3545,0.3969,0.0713,0.2852
328,0,in_cluster,0,11,2,3.071,3.440,0.868,2.147,4.034,0.237,-14.94,0.1310,0.4412,0.5395,0.2004,0.2216,0.0829,0.5260
329,0,in_cluster,0,11,14,2.939,3.264,0.863,2.469,3.311,0.021,-16.21,0.1214,0.4566,0.5491,0.2331,0.2524,0.0501,0.6570
330,0,in_cluster,0,9,11,3.467,4.915,0.247,2.876,4.034,0.000,-27.92,0.1445,0.7013,0.7457,0.3565,0.5645,0.2100,0.7360
331,0,in_cluster,0,9,1,3.200,4.069,1.009,1.621,3.287,0.106,-24.51,0.1484,0.7322,0.7649,0.2620,0.5048,0.5299,0.7630
332,0,in_cluster,0,1,9,3.405,4.472,-0.019,3.120,3.287,0.106,-22.08,0.8131,0.6898,0.6879,0.5549,0.7322,0.3333,0.7803
333,0,in_cluster,0,9,1,3.024,4.255,0.792,2.562,3.287,0.106,-25.15,0.4759,0.7187,0.7033,0.4374,0.7168,0.1195,0.7514
334,0,in_cluster,0,12,1,2.921,2.996,0.658,1.942,5.253,0.054,-20.77,0.4836,0.6435,0.6127,0.5241,0.4143,0.0886,0.6339
335,0,in_cluster,0,11,14,3.031,3.287,0.736,2.523,3.311,0.021,-16.02,0.1156,0.5145,0.4798,0.2081,0.2370,0.0983,0.4798
336,0,in_cluster,0,11,2,2.839,2.944,0.895,1.388,4.034,0.237,-13.36,0.0886,0.3969,0.4451,0.1985,0.1830,0.2948,0.3487
337,0,in_cluster,0,11,2,2.762,3.018,0.890,1.275,4.034,0.237,-13.58,0.0694,0.4104,0.4547,0.1484,0.1599,0.3449,0.3584
338,0,in_cluster,0,11,12,3.361,3.795,0.393,2.882,3.856,0.012,-28.51,0.5568,0.5973,0.6050,0.6821,0.6936,0.3603,0.3545
339,0,in_cluster,0,12,11,3.573,3.789,0.499,2.709,3.856,0.012,-29.76,0.5684,0.4200,0.4740,0.7707,0.7765,0.4855,0.3468
340,0,in_cluster,0,14,12,2.806,2.855,0.214,2.020,3.957,0.158,-21.34,0.9615,0.5684,0.6647,0.9422,0.7900,0.6358,0.3410
341,0,in_cluster,0,12,14,2.815,3.290,0.753,2.182,3.957,0.158,-22.81,0.9672,0.6069,0.6705,0.9287,0.7418,0.9461,0.3314
342,0,in_cluster,0,12,14,3.041,3.097,0.951,1.145,3.957,0.158,-22.20,0.3353,0.2447,0.1773,0.3121,0.2119,0.9750,0.2254
343,0,in_cluster,0,9,12,2.646,3.204,0.301,2.218,4.081,0.210,-25.71,0.3757,0.2197,0.1349,0.3256,0.3314,0.6069,0.1696
344,0,in_cluster,0,9,12,2.995,3.652,0.260,2.600,4.081,0.210,-26.17,0.6994,0.2659,0.2601,0.5414,0.4104,0.2447,0.1291
345,0,in_cluster,0,14,15,2.659,3.168,0.450,2.424,3.249,0.000,-20.90,0.6378,0.1965,0.2100,0.5202,0.3141,0.2563,0.0771
