idx,label,part,valley_distinct,h,j,dh,dj,t,perp,Dhj,vr,mixlogp,LatAD_pct,USAD_pct,TranAD_pct,AE_pct,IF_pct,linres_pct,maxz_pct
174,0,in_cluster,0,7,11,4.495,8.679,0.290,4.324,5.965,0.010,-16.68,0.0008,0.0435,0.0490,0.0348,0.0277,0.2332,0.0632
175,0,in_cluster,0,7,11,4.026,8.713,0.263,3.850,5.965,0.010,-14.68,0.0087,0.0474,0.0506,0.0150,0.0379,0.2213,0.0419
176,0,in_cluster,0,7,11,4.423,8.848,0.332,4.138,5.965,0.010,-16.36,0.0261,0.0609,0.0593,0.0316,0.0545,0.1708,0.0308
177,0,valley,1,7,11,7.595,10.053,0.345,6.183,5.965,0.010,-35.42,0.2561,0.0783,0.0767,0.1431,0.3036,0.1771,0.0277
178,0,in_cluster,0,4,6,4.039,5.999,-0.023,2.828,4.426,0.000,-17.91,0.0498,0.1897,0.1636,0.1881,0.4474,0.1605,0.0379
179,0,valley,1,10,2,7.149,9.325,0.059,5.802,5.155,0.001,-32.05,0.2498,0.3004,0.2617,0.2854,0.8585,0.1715,0.5874
180,0,in_cluster,0,10,9,4.251,6.550,0.195,4.540,4.754,0.000,-15.53,0.1146,0.2885,0.2522,0.1138,0.5676,0.1723,0.1668
181,0,in_cluster,0,13,0,5.145,6.295,0.044,3.831,4.723,0.002,-24.16,0.1613,0.2458,0.2024,0.2182,0.6198,0.2016,0.2561
182,0,in_cluster,0,13,0,4.951,5.725,0.003,3.323,4.723,0.002,-23.18,0.1107,0.1692,0.1573,0.1818,0.4024,0.1700,0.0854
183,0,in_cluster,0,15,1,4.403,9.094,-0.076,2.865,5.698,0.000,-14.66,0.0435,0.1209,0.1273,0.1059,0.1265,0.1146,0.0767
184,0,in_cluster,0,15,1,5.033,8.511,0.071,3.046,5.698,0.000,-17.63,0.0206,0.1012,0.1083,0.0972,0.0933,0.1842,0.1091
185,0,in_cluster,0,15,7,6.275,7.662,0.477,5.195,6.871,0.000,-24.65,0.1217,0.0814,0.0909,0.0656,0.0474,0.2198,0.1605
186,0,in_cluster,0,3,14,3.255,12.795,-0.012,3.235,6.540,0.000,-17.66,0.1557,0.2261,0.2443,0.0711,0.3676,0.2174,0.1834
187,0,in_cluster,0,3,14,2.624,13.040,-0.051,2.579,6.540,0.000,-15.80,0.0285,0.2079,0.2308,0.0474,0.3439,0.1399,0.0395
188,0,in_cluster,0,7,11,5.324,8.902,0.476,4.778,5.965,0.010,-20.75,0.1233,0.0427,0.0435,0.0395,0.0332,0.0814,0.0340
189,0,in_cluster,0,7,11,4.784,8.469,0.382,4.125,5.965,0.010,-18.02,0.0103,0.0403,0.0427,0.0300,0.0206,0.2150,0.0253
190,0,in_cluster,0,7,11,5.040,8.467,0.445,4.395,5.965,0.010,-19.28,0.0182,0.0451,0.0466,0.0277,0.0324,0.2000,0.0237
191,0,in_cluster,0,7,11,5.570,8.723,0.480,4.963,5.965,0.010,-22.08,0.0221,0.0561,0.0561,0.0530,0.0514,0.1462,0.0261
192,0,in_cluster,0,4,6,4.974,5.252,0.009,2.429,4.426,0.000,-22.02,0.0245,0.1225,0.1194,0.1581,0.4174,0.1866,0.0530
193,0,in_cluster,0,4,12,4.315,5.758,0.228,2.309,5.355,0.000,-19.07,0.0751,0.2411,0.1992,0.1628,0.4632,0.2348,0.0830
194,0,in_cluster,0,10,2,5.208,7.588,0.027,2.429,5.155,0.001,-20.06,0.0419,0.2996,0.2625,0.1494,0.6055,0.2308,0.1668
195,0,in_cluster,0,10,2,4.493,7.474,0.020,2.751,5.155,0.001,-16.59,0.1296,0.2775,0.2379,0.2008,0.6206,0.1881,0.2387
196,0,in_cluster,0,13,0,4.375,5.458,0.066,2.618,4.723,0.002,-20.49,0.1083,0.1968,0.1676,0.1344,0.3739,0.2040,0.1636
197,0,in_cluster,0,13,0,4.845,6.375,0.025,3.409,4.723,0.002,-22.66,0.1059,0.1375,0.1399,0.1597,0.3407,0.1874,0.0854
198,0,in_cluster,0,15,1,4.899,9.412,-0.021,3.769,5.698,0.000,-16.96,0.0277,0.1123,0.1178,0.0806,0.0901,0.1502,0.1178
199,0,in_cluster,0,15,1,5.915,8.920,0.021,4.302,5.698,0.000,-22.45,0.0324,0.0877,0.1012,0.0870,0.0711,0.1850,0.1779
200,0,in_cluster,0,3,14,4.112,13.204,-0.072,3.781,6.540,0.000,-20.81,0.1810,0.1889,0.2071,0.1945,0.4917,0.1976,0.2032
201,0,in_cluster,0,3,14,2.877,12.606,-0.034,2.786,6.540,0.000,-16.50,0.0664,0.2095,0.2372,0.0601,0.3194,0.1225,0.0372
202,0,in_cluster,0,7,11,6.085,9.009,0.333,5.529,5.965,0.010,-25.09,0.1249,0.0838,0.0972,0.1692,0.3510,0.1202,0.0435
203,0,in_cluster,0,7,11,4.200,8.402,0.348,3.720,5.965,0.010,-15.39,0.0032,0.0379,0.0379,0.0047,0.0047,0.2024,0.0348
204,0,in_cluster,0,7,11,4.999,8.727,0.455,4.532,5.965,0.010,-19.07,0.0474,0.0395,0.0395,0.0285,0.0229,0.2032,0.0292
205,0,in_cluster,0,7,11,5.376,8.491,0.475,4.423,5.965,0.010,-21.03,0.0150,0.0466,0.0411,0.0451,0.0451,0.1676,0.0285
206,0,in_cluster,0,7,11,5.900,8.652,0.357,4.533,5.965,0.010,-23.98,0.1502,0.0569,0.0482,0.0688,0.1834,0.1794,0.0316
207,0,in_cluster,0,4,6,4.025,5.103,0.020,2.310,4.426,0.000,-17.86,0.0885,0.1739,0.1510,0.1352,0.4300,0.1739,0.0387
208,0,in_cluster,0,12,4,4.766,13.609,-0.017,3.965,5.355,0.000,-26.15,0.1905,0.2877,0.2514,0.3597,0.8656,0.2285,0.6458
209,0,in_cluster,0,10,9,4.238,6.583,0.140,4.549,4.754,0.000,-15.48,0.1178,0.2830,0.2427,0.0980,0.4980,0.2206,0.1668
210,0,in_cluster,0,0,13,6.116,7.303,0.868,4.861,4.723,0.002,-32.20,0.0996,0.2482,0.2032,0.2126,0.6340,0.0980,0.2672
211,0,in_cluster,0,13,0,4.577,5.406,0.094,2.378,4.723,0.002,-21.40,0.0451,0.1628,0.1494,0.1249,0.3455,0.0680,0.0854
212,0,in_cluster,0,15,1,6.025,8.110,0.097,2.931,5.698,0.000,-23.11,0.0870,0.1138,0.1217,0.0846,0.0925,0.0767,0.0980
213,0,in_cluster,0,15,1,6.304,7.872,0.108,3.029,5.698,0.000,-24.83,0.0561,0.0941,0.1043,0.0814,0.0846,0.1534,0.1510
214,0,in_cluster,0,15,7,5.536,7.332,0.476,3.458,6.871,0.000,-20.29,0.1289,0.0688,0.0822,0.0593,0.0458,0.1984,0.1905
215,0,in_cluster,0,3,14,3.238,12.289,-0.017,3.108,6.540,0.000,-17.60,0.1700,0.2055,0.2292,0.0569,0.3478,0.1810,0.2008
216,0,in_cluster,0,3,14,3.024,12.658,-0.097,2.518,6.540,0.000,-16.93,0.0688,0.1945,0.2134,0.0996,0.4008,0.0387,0.0458
217,0,in_cluster,0,7,11,5.893,9.469,0.535,5.411,5.965,0.010,-23.94,0.2553,0.0356,0.0348,0.0640,0.0403,0.0403,0.0403
218,0,in_cluster,0,7,11,5.965,8.956,0.573,5.291,5.965,0.010,-24.37,0.0332,0.0372,0.0364,0.0372,0.0237,0.2111,0.0269
219,0,in_cluster,0,7,11,4.783,8.648,0.426,4.268,5.965,0.010,-18.01,0.0490,0.0411,0.0387,0.0142,0.0245,0.0885,0.0245
220,0,in_cluster,0,7,11,4.856,8.503,0.403,4.091,5.965,0.010,-18.37,0.0530,0.0522,0.0403,0.0158,0.0253,0.0324,0.0680
221,0,in_cluster,0,4,6,4.378,5.103,0.067,2.569,4.426,0.000,-19.33,0.0134,0.1194,0.1162,0.1723,0.3802,0.0458,0.0577
222,0,in_cluster,0,4,6,4.317,5.282,0.046,2.724,4.426,0.000,-19.07,0.0854,0.2364,0.1929,0.1787,0.4530,0.0514,0.1138
223,0,in_cluster,0,10,2,5.128,7.087,0.042,2.471,5.155,0.001,-19.65,0.0522,0.2917,0.2545,0.1115,0.5755,0.1542,0.1668
224,0,in_cluster,0,10,2,5.206,7.141,0.076,3.156,5.155,0.001,-20.05,0.1304,0.2688,0.2229,0.1763,0.5644,0.1597,0.2419
225,0,in_cluster,0,0,13,5.311,5.687,0.862,3.501,4.723,0.002,-26.62,0.1763,0.1866,0.1605,0.2040,0.4443,0.0877,0.1660
226,0,in_cluster,0,13,0,5.313,5.362,0.098,2.889,4.723,0.002,-24.98,0.1455,0.1265,0.1304,0.2032,0.3834,0.0300,0.0854
227,0,in_cluster,0,15,1,5.951,7.930,0.126,3.557,5.698,0.000,-22.67,0.0158,0.0949,0.1059,0.0909,0.1375,0.0751,0.1281
228,0,in_cluster,0,15,1,5.081,7.547,0.101,2.384,5.698,0.000,-17.87,0.0126,0.0672,0.0838,0.0387,0.0522,0.1415,0.1818
229,0,in_cluster,0,3,14,2.295,11.516,0.025,2.304,6.540,0.000,-14.99,0.1715,0.1802,0.1913,0.1660,0.5415,0.1320,0.2142
230,0,in_cluster,0,3,14,2.801,11.512,0.041,2.392,6.540,0.000,-16.28,0.0466,0.1921,0.2174,0.0767,0.4253,0.0253,0.0300
231,0,valley,1,7,11,6.923,7.946,0.578,5.548,5.965,0.010,-30.54,0.1439,0.0545,0.0696,0.2269,0.4680,0.0316,0.0324
232,0,in_cluster,0,7,11,4.768,7.285,0.493,3.865,5.965,0.010,-17.94,0.0055,0.0229,0.0253,0.0024,0.0071,0.1921,0.0229
233,0,in_cluster,0,7,11,4.245,7.106,0.463,3.318,5.965,0.010,-15.59,0.0024,0.0245,0.0269,0.0055,0.0063,0.2182,0.0198
234,0,in_cluster,0,7,11,4.225,7.209,0.407,3.316,5.965,0.010,-15.50,0.0095,0.0261,0.0277,0.0095,0.0150,0.1059,0.0182
235,0,valley,1,7,11,6.851,8.909,0.328,5.938,5.965,0.010,-30.04,0.2474,0.0332,0.0316,0.1739,0.2972,0.0696,0.0206
236,0,in_cluster,0,6,4,4.321,4.544,0.798,2.580,4.426,0.000,-19.28,0.0340,0.1526,0.1447,0.1178,0.3502,0.2063,0.0221
237,0,valley,1,12,10,7.334,10.064,0.544,5.445,11.789,0.000,-41.69,0.2585,0.2727,0.2316,0.3605,0.8980,0.2395,0.6466
238,0,in_cluster,0,10,2,4.114,5.527,0.202,1.770,5.155,0.001,-14.96,0.1067,0.2640,0.2182,0.0585,0.4719,0.1478,0.1668
239,0,in_cluster,0,0,13,4.592,5.010,0.699,3.135,4.723,0.002,-23.03,0.1368,0.2047,0.1755,0.1834,0.5209,0.0854,0.2759
240,0,in_cluster,0,0,13,3.635,4.540,0.701,1.428,4.723,0.002,-19.83,0.0166,0.1328,0.1344,0.0893,0.2577,0.0545,0.0854
241,0,in_cluster,0,15,1,4.745,7.231,0.228,2.724,5.698,0.000,-16.22,0.0379,0.0870,0.0917,0.1257,0.1170,0.0893,0.0996
242,0,in_cluster,0,15,1,5.487,6.652,0.264,2.590,5.698,0.000,-20.02,0.0403,0.0530,0.0672,0.0435,0.0593,0.0648,0.1549
243,0,in_cluster,0,15,11,6.233,6.446,0.597,3.551,8.847,0.000,-24.38,0.0933,0.0340,0.0419,0.0269,0.0221,0.1447,0.1897
244,0,in_cluster,0,3,14,2.703,10.240,0.086,2.191,6.540,0.000,-16.01,0.1660,0.1818,0.2079,0.0466,0.2783,0.1170,0.2055
245,1,in_cluster,0,3,14,2.640,10.960,0.021,1.617,6.540,0.000,-15.84,0.1225,0.1715,0.1929,0.0980,0.3668,0.0419,0.0719
246,1,in_cluster,0,7,11,5.615,5.683,0.758,3.731,5.965,0.010,-22.22,0.2206,0.0174,0.0245,0.0253,0.0166,0.0925,0.0822
247,1,in_cluster,0,7,11,5.213,5.907,0.667,4.110,5.965,0.010,-20.16,0.0435,0.0182,0.0245,0.0040,0.0040,0.0545,0.0783
248,1,in_cluster,0,11,7,5.056,5.518,0.238,3.465,5.965,0.010,-20.66,0.0451,0.0213,0.0245,0.0008,0.0008,0.0419,0.0522
249,0,in_cluster,0,11,7,5.270,5.998,0.244,3.979,5.965,0.010,-22.07,0.0545,0.0253,0.0261,0.0087,0.0055,0.0783,0.0443
250,0,in_cluster,0,6,4,3.884,5.197,0.568,2.792,4.426,0.000,-18.08,0.0672,0.1273,0.1257,0.1312,0.3067,0.1217,0.0972
251,0,in_cluster,0,12,6,4.860,5.162,0.674,3.962,4.289,0.003,-23.79,0.1636,0.2522,0.2126,0.1897,0.5067,0.2095,0.4870
252,0,in_cluster,0,2,10,4.149,6.477,0.579,2.481,5.155,0.001,-20.73,0.1794,0.2664,0.2245,0.0514,0.4609,0.1834,0.2466
253,0,in_cluster,0,0,9,3.932,6.920,0.619,2.879,5.806,0.000,-21.24,0.1028,0.2269,0.1874,0.1889,0.5652,0.0917,0.2822
254,0,in_cluster,0,0,13,3.544,5.051,0.630,2.452,4.723,0.002,-19.77,0.0609,0.1455,0.1391,0.1241,0.3281,0.0182,0.1850
255,0,in_cluster,0,15,1,5.380,7.049,0.195,3.557,5.698,0.000,-19.43,0.2190,0.0862,0.0933,0.0775,0.0957,0.0332,0.0854
256,0,in_cluster,0,15,1,5.161,7.474,0.260,4.007,5.698,0.000,-18.28,0.1589,0.0443,0.0617,0.0609,0.0585,0.0427,0.0806
257,0,in_cluster,0,15,1,5.960,7.276,0.266,4.069,5.698,0.000,-22.72,0.2316,0.0277,0.0372,0.0482,0.0356,0.1036,0.1186
258,0,in_cluster,0,3,14,3.553,9.394,0.129,2.632,6.540,0.000,-18.67,0.2087,0.1652,0.1945,0.1162,0.2870,0.2103,0.1423
259,0,in_cluster,0,3,14,2.830,9.899,-0.040,1.819,6.540,0.000,-16.36,0.2237,0.1549,0.1810,0.0553,0.2648,0.0474,0.0079
260,0,in_cluster,0,11,7,5.760,6.246,0.293,3.532,5.965,0.010,-24.60,0.1968,0.0040,0.0134,0.0783,0.0340,0.0095,0.0047
261,0,in_cluster,0,7,11,5.143,6.022,0.490,3.575,5.965,0.010,-19.80,0.1565,0.0024,0.0095,0.0000,0.0000,0.1953,0.0016
262,0,in_cluster,0,7,11,5.081,6.532,0.374,3.716,5.965,0.010,-19.48,0.1984,0.0055,0.0126,0.0040,0.0016,0.1455,0.0008
263,0,in_cluster,0,7,11,5.100,6.564,0.394,3.852,5.965,0.010,-19.58,0.2079,0.0134,0.0166,0.0063,0.0087,0.0822,0.0000
264,0,in_cluster,0,6,12,4.411,7.980,-0.004,3.669,4.289,0.003,-20.27,0.2103,0.1091,0.1051,0.1281,0.3186,0.1779,0.0111
265,0,in_cluster,0,12,6,3.837,4.195,0.687,3.008,4.289,0.003,-19.28,0.2387,0.2158,0.1794,0.1368,0.4435,0.1154,0.3668
266,0,in_cluster,0,2,10,4.330,7.787,0.449,2.757,5.155,0.001,-21.50,0.2261,0.2609,0.2158,0.1439,0.5597,0.0490,0.1668
267,0,in_cluster,0,0,9,4.283,8.796,0.579,2.934,5.806,0.000,-22.68,0.2008,0.2332,0.1850,0.2672,0.6806,0.0711,0.2980
268,0,in_cluster,0,0,13,2.502,7.948,0.307,2.098,4.723,0.002,-16.64,0.2482,0.1391,0.1328,0.0798,0.3296,0.0245,0.0854
269,0,valley,1,15,1,6.987,7.227,0.356,4.653,5.698,0.000,-29.37,0.2727,0.0680,0.0791,0.1012,0.1613,0.0269,0.0854
270,0,in_cluster,0,15,1,5.808,6.371,0.260,3.493,5.698,0.000,-21.83,0.2150,0.0387,0.0538,0.0561,0.0569,0.0237,0.0466
271,0,in_cluster,0,15,1,5.612,6.155,0.273,3.225,5.698,0.000,-20.71,0.2379,0.0269,0.0340,0.0166,0.0308,0.0664,0.0775
272,0,in_cluster,0,3,14,2.866,8.239,0.064,1.739,6.540,0.000,-16.46,0.2435,0.1676,0.2000,0.0340,0.2569,0.0292,0.1020
273,0,in_cluster,0,3,14,2.915,9.495,-0.045,1.707,6.540,0.000,-16.60,0.2024,0.1605,0.1842,0.0443,0.3083,0.0047,0.0071
274,0,in_cluster,0,7,11,5.655,6.961,0.313,3.197,5.965,0.010,-22.56,0.2095,0.0095,0.0158,0.0498,0.0372,0.0451,0.0356
275,0,in_cluster,0,7,11,6.062,8.355,0.111,4.703,5.965,0.010,-24.95,0.1676,0.0087,0.0103,0.0490,0.0190,0.0016,0.0609
276,0,in_cluster,0,7,11,5.874,8.694,0.074,4.757,5.965,0.010,-23.82,0.1375,0.0142,0.0142,0.0506,0.0213,0.0055,0.0364
277,0,in_cluster,0,7,11,5.355,7.685,0.231,4.178,5.965,0.010,-20.91,0.1692,0.0174,0.0174,0.0292,0.0174,0.0727,0.0696
278,0,in_cluster,0,6,12,2.806,8.338,-0.090,2.680,4.289,0.003,-14.48,0.1186,0.0957,0.0854,0.1502,0.3431,0.0625,0.1273
279,0,in_cluster,0,6,12,4.188,4.202,0.248,2.890,4.289,0.003,-19.30,0.2047,0.1992,0.1668,0.1296,0.4364,0.0348,0.2372
280,0,in_cluster,0,2,9,4.608,5.435,0.436,2.598,5.624,0.000,-22.68,0.2356,0.2625,0.2190,0.1510,0.5304,0.0190,0.1668
281,0,in_cluster,0,2,10,4.174,8.134,0.441,2.587,5.155,0.001,-20.83,0.2308,0.2340,0.1818,0.2095,0.5549,0.0008,0.2609
282,0,in_cluster,0,0,13,3.666,9.429,0.361,2.957,4.723,0.002,-20.23,0.2443,0.1447,0.1289,0.1209,0.3565,0.0000,0.1162
283,0,in_cluster,0,0,13,4.626,9.582,0.462,3.462,4.723,0.002,-24.21,0.2601,0.0830,0.0798,0.1407,0.3130,0.0024,0.1644
284,0,in_cluster,0,15,5,5.489,9.446,0.362,3.199,11.997,0.000,-20.03,0.1889,0.0458,0.0530,0.0791,0.1115,0.0040,0.1842
285,0,in_cluster,0,15,5,5.436,9.225,0.374,2.912,11.997,0.000,-19.74,0.1937,0.0316,0.0356,0.0577,0.0625,0.0221,0.1889
286,0,in_cluster,0,3,14,3.434,9.652,-0.001,2.188,6.540,0.000,-18.25,0.2395,0.1771,0.1953,0.1470,0.4055,0.0126,0.2134
287,0,in_cluster,0,3,14,2.825,10.512,-0.086,1.912,6.540,0.000,-16.35,0.1542,0.1684,0.1905,0.0364,0.3051,0.0134,0.1534
288,0,in_cluster,0,7,11,5.445,7.474,0.301,3.954,5.965,0.010,-21.40,0.2126,0.0166,0.0198,0.1850,0.1399,0.0103,0.0783
289,0,in_cluster,0,7,11,5.978,7.945,0.250,4.764,5.965,0.010,-24.44,0.1154,0.0103,0.0071,0.0111,0.0119,0.0561,0.1043
290,0,in_cluster,0,7,11,5.334,7.667,0.235,4.119,5.965,0.010,-20.80,0.0806,0.0119,0.0079,0.0079,0.0134,0.0870,0.0964
291,0,in_cluster,0,7,11,5.405,7.486,0.278,4.104,5.965,0.010,-21.18,0.0941,0.0158,0.0087,0.0174,0.0427,0.1130,0.1170
292,0,in_cluster,0,6,12,3.791,9.378,-0.046,3.521,4.289,0.003,-17.73,0.1091,0.0640,0.0451,0.1613,0.3850,0.0909,0.2158
293,0,in_cluster,0,6,12,3.535,4.303,0.108,2.648,4.289,0.003,-16.79,0.1668,0.1834,0.1557,0.1107,0.3692,0.1107,0.1992
294,0,in_cluster,0,2,10,4.528,8.427,0.520,2.340,5.155,0.001,-22.37,0.1478,0.2672,0.2213,0.1194,0.5439,0.1763,0.2229
295,0,in_cluster,0,2,9,4.280,5.570,0.499,2.272,5.624,0.000,-21.28,0.1510,0.2419,0.1881,0.1755,0.5036,0.1051,0.2245
296,0,in_cluster,0,0,13,3.593,6.895,0.477,1.924,4.723,0.002,-19.96,0.1628,0.1542,0.1383,0.0719,0.3059,0.1043,0.1881
297,0,in_cluster,0,0,13,3.548,7.050,0.530,1.926,4.723,0.002,-19.80,0.1779,0.0972,0.0893,0.0743,0.2632,0.0775,0.0854
298,0,in_cluster,0,15,1,4.730,9.822,0.050,4.863,5.698,0.000,-16.15,0.1194,0.0482,0.0443,0.1170,0.1178,0.0435,0.0625
299,0,in_cluster,0,15,1,4.290,8.698,0.059,4.164,5.698,0.000,-14.16,0.1123,0.0308,0.0300,0.0522,0.0648,0.0672,0.0538
300,0,in_cluster,0,3,14,2.779,11.009,-0.072,2.315,6.540,0.000,-16.22,0.1644,0.1383,0.1589,0.1913,0.4640,0.0379,0.0545
301,1,in_cluster,0,3,14,3.264,11.147,-0.118,2.178,6.540,0.000,-17.68,0.1684,0.1652,0.1834,0.0585,0.3249,0.0229,0.0680
302,1,beyond,0,7,11,6.742,9.717,-0.033,5.863,5.965,0.010,-29.30,0.1621,0.0364,0.0379,0.1842,0.3447,0.0158,0.0648
303,0,in_cluster,0,7,11,5.656,9.600,0.008,5.189,5.965,0.010,-22.57,0.0237,0.0047,0.0047,0.0071,0.0040,0.0142,0.1051
304,0,in_cluster,0,7,11,5.001,8.221,0.186,4.312,5.965,0.010,-19.08,0.0514,0.0111,0.0055,0.0198,0.0103,0.0229,0.2024
305,0,in_cluster,0,7,11,4.991,7.791,0.182,3.731,5.965,0.010,-19.03,0.0316,0.0150,0.0063,0.0190,0.0142,0.0372,0.2174
306,1,valley,1,7,11,7.543,8.600,0.206,5.558,5.965,0.010,-35.02,0.2601,0.0213,0.0126,0.0704,0.1209,0.0601,0.2522
307,1,in_cluster,0,6,12,3.429,6.097,-0.119,2.652,4.289,0.003,-16.42,0.0877,0.1368,0.1233,0.1628,0.3581,0.0427,0.3004
308,1,in_cluster,0,12,2,4.341,15.683,0.017,2.800,10.421,0.000,-24.22,0.1549,0.2585,0.2071,0.3597,0.8925,0.0806,0.6466
309,0,in_cluster,0,9,2,3.717,4.850,0.473,2.304,5.624,0.000,-17.74,0.1225,0.2514,0.2008,0.1289,0.4972,0.1265,0.1668
310,1,in_cluster,0,0,9,5.559,7.133,0.585,3.276,5.806,0.000,-28.96,0.1455,0.1921,0.1597,0.2324,0.5779,0.1431,0.2522
311,1,in_cluster,0,0,13,5.746,5.894,0.639,2.997,4.723,0.002,-28.13,0.1249,0.1257,0.1233,0.1652,0.3146,0.1186,0.2419
312,1,valley,1,15,5,10.210,11.087,0.293,3.278,11.997,0.000,-57.08,0.1874,0.0704,0.0798,0.1850,0.1423,0.0482,0.2253
313,0,in_cluster,0,15,1,5.983,8.588,0.162,5.426,5.698,0.000,-22.86,0.0917,0.0324,0.0285,0.0696,0.0727,0.0640,0.2640
314,0,in_cluster,0,15,7,5.610,6.821,0.486,4.499,6.871,0.000,-20.70,0.1051,0.0182,0.0190,0.0182,0.0182,0.1020,0.2435
315,0,in_cluster,0,3,14,2.837,10.224,0.036,1.827,6.540,0.000,-16.38,0.1486,0.1621,0.1802,0.0403,0.2743,0.0506,0.2206
316,0,in_cluster,0,3,14,2.847,11.551,-0.049,1.385,6.540,0.000,-16.41,0.0482,0.1534,0.1747,0.0957,0.3447,0.0601,0.1597
317,0,in_cluster,0,7,11,4.619,7.435,0.186,3.314,5.965,0.010,-17.24,0.2206,0.0016,0.0024,0.0221,0.0126,0.0735,0.0711
318,0,in_cluster,0,7,11,4.064,7.173,0.207,3.106,5.965,0.010,-14.83,0.0443,0.0032,0.0008,0.0016,0.0008,0.0498,0.0759
319,0,in_cluster,0,7,11,4.812,7.376,0.222,3.705,5.965,0.010,-18.15,0.0356,0.0063,0.0032,0.0126,0.0111,0.0585,0.0743
320,0,off,0,5,3,12.633,14.473,0.034,6.737,15.239,0.000,-94.68,0.3051,0.0348,0.0245,0.1328,0.2925,0.0688,0.0640
321,0,in_cluster,0,12,4,6.338,9.043,0.810,2.932,5.355,0.000,-34.88,0.2245,0.1415,0.1368,0.1573,0.3763,0.2474,0.0688
322,0,valley,1,2,12,10.164,10.836,0.540,6.474,10.421,0.000,-63.77,0.2798,0.2427,0.2047,0.2047,0.6008,0.2427,0.2838
323,0,in_cluster,0,9,2,5.172,5.947,0.555,3.499,5.624,0.000,-24.20,0.1605,0.2648,0.2277,0.1130,0.5051,0.2379,0.2680
324,0,valley,1,0,13,6.854,9.472,0.438,5.434,4.723,0.002,-37.00,0.1953,0.1763,0.1542,0.1676,0.5407,0.1083,0.1328
325,0,in_cluster,0,0,13,4.942,6.948,0.523,2.499,4.723,0.002,-25.72,0.2253,0.0711,0.0664,0.0838,0.2672,0.0150,0.0854
326,0,in_cluster,0,15,1,5.193,7.743,0.269,4.566,5.698,0.000,-18.44,0.1526,0.0364,0.0332,0.0411,0.0553,0.0158,0.0735
327,0,in_cluster,0,15,1,5.294,7.205,0.303,4.369,5.698,0.000,-18.97,0.1431,0.0206,0.0213,0.0308,0.0443,0.0553,0.0664
328,0,in_cluster,0,15,11,6.563,7.670,0.501,2.684,8.847,0.000,-26.50,0.2111,0.0126,0.0150,0.0103,0.0198,0.1091,0.0601
329,0,in_cluster,0,3,14,2.646,10.117,-0.037,1.950,6.540,0.000,-15.86,0.2198,0.1494,0.1692,0.1375,0.3810,0.0996,0.0569
330,0,in_cluster,0,3,14,3.288,11.047,-0.113,2.450,6.540,0.000,-17.76,0.2040,0.1502,0.1731,0.0545,0.3304,0.0743,0.0672
331,0,in_cluster,0,7,11,5.269,6.380,0.435,3.108,5.965,0.010,-20.46,0.1897,0.0079,0.0119,0.1273,0.1051,0.0569,0.0648
332,0,in_cluster,0,7,11,5.113,7.293,0.271,3.994,5.965,0.010,-19.65,0.1036,0.0000,0.0000,0.0134,0.0095,0.0356,0.0506
333,0,in_cluster,0,7,11,4.596,6.951,0.293,3.502,5.965,0.010,-17.14,0.0727,0.0008,0.0016,0.0008,0.0024,0.0308,0.0490
334,0,in_cluster,0,7,11,5.009,6.939,0.305,3.650,5.965,0.010,-19.12,0.0759,0.0071,0.0040,0.0032,0.0032,0.0577,0.0498
335,0,in_cluster,0,6,4,4.054,7.936,0.545,2.957,4.426,0.000,-18.76,0.0593,0.0822,0.0640,0.1091,0.2719,0.0830,0.0561
336,0,in_cluster,0,6,12,4.303,4.626,0.236,3.309,4.289,0.003,-19.79,0.1447,0.1905,0.1597,0.0949,0.3597,0.1336,0.1542
337,0,in_cluster,0,2,9,5.049,6.776,0.517,2.933,5.624,0.000,-24.87,0.1621,0.2601,0.2119,0.1320,0.5091,0.1075,0.1668
338,0,in_cluster,0,2,10,4.603,6.687,0.499,2.600,5.155,0.001,-22.72,0.1747,0.2245,0.1779,0.2221,0.5708,0.1004,0.2806
339,0,in_cluster,0,0,13,3.120,7.238,0.453,1.996,4.723,0.002,-18.37,0.1549,0.1304,0.1225,0.0830,0.3075,0.0798,0.1123
340,0,in_cluster,0,0,13,4.565,7.294,0.557,2.473,4.723,0.002,-23.93,0.2174,0.0664,0.0625,0.1542,0.2980,0.0261,0.0854
341,0,off,0,15,1,8.156,10.298,0.193,7.263,5.698,0.000,-38.22,0.1684,0.0656,0.0806,0.1036,0.1233,0.3312,0.8545
342,1,in_cluster,0,15,1,6.138,9.181,0.173,5.630,5.698,0.000,-23.80,0.0941,0.0458,0.0640,0.0727,0.0632,0.3565,0.0711
343,1,valley,1,3,14,10.880,12.425,0.020,6.016,6.540,0.000,-71.55,0.3755,0.1257,0.1534,0.2988,0.3202,0.4071,0.4277
344,1,off,0,3,14,9.859,11.919,0.124,6.886,6.540,0.000,-60.95,0.2893,0.3360,0.3241,0.3209,0.6458,1.0000,0.9874
345,1,off,0,14,3,11.412,11.777,0.706,7.298,6.540,0.000,-81.02,0.3478,0.3787,0.3613,0.3391,0.9399,0.9921,0.9826
346,0,off,0,14,3,11.709,22.451,0.584,9.605,6.540,0.000,-85.16,0.5589,0.3091,0.2862,0.3621,0.9534,0.2292,0.9012
347,0,valley,1,0,13,8.927,9.770,0.507,5.078,4.723,0.002,-53.35,0.2182,0.1399,0.1352,0.2877,0.6158,0.2324,0.7170
