idx,label,part,valley_distinct,h,j,dh,dj,t,perp,Dhj,vr,mixlogp,LatAD_pct,USAD_pct,TranAD_pct,AE_pct,IF_pct,linres_pct,maxz_pct
174,0,in_cluster,0,4,9,4.580,5.157,0.043,4.005,3.535,0.115,-13.96,0.0008,0.0435,0.0490,0.0348,0.0277,0.2332,0.0632
175,0,in_cluster,0,4,9,4.011,4.904,-0.002,3.586,3.535,0.115,-11.51,0.0087,0.0474,0.0506,0.0150,0.0379,0.2213,0.0419
176,0,in_cluster,0,4,9,4.616,5.246,0.008,3.942,3.535,0.115,-14.12,0.0261,0.0609,0.0593,0.0316,0.0545,0.1708,0.0308
177,0,in_cluster,0,9,3,5.157,10.568,0.114,4.686,10.751,0.000,-24.61,0.2561,0.0783,0.0767,0.1431,0.3036,0.1771,0.0277
178,0,in_cluster,0,3,13,3.993,8.975,-0.061,2.802,5.416,0.000,-18.28,0.0498,0.1897,0.1636,0.1881,0.4474,0.1605,0.0379
179,0,in_cluster,0,14,10,5.386,9.751,0.235,5.078,7.270,0.000,-28.78,0.2498,0.3004,0.2617,0.2854,0.8585,0.1715,0.5874
180,0,in_cluster,0,5,10,4.368,7.578,-0.027,2.743,5.220,0.000,-15.33,0.1146,0.2885,0.2522,0.1138,0.5676,0.1723,0.1668
181,0,in_cluster,0,0,8,4.455,6.196,0.029,3.566,4.636,0.002,-22.46,0.1613,0.2458,0.2024,0.2182,0.6198,0.2016,0.2561
182,0,in_cluster,0,0,8,4.735,5.686,-0.013,3.361,4.636,0.002,-23.75,0.1107,0.1692,0.1573,0.1818,0.4024,0.1700,0.0854
183,0,in_cluster,0,1,0,3.878,8.774,0.009,3.050,9.113,0.000,-13.27,0.0435,0.1209,0.1273,0.1059,0.1265,0.1146,0.0767
184,0,in_cluster,0,1,0,4.010,10.308,-0.064,3.465,9.113,0.000,-13.79,0.0206,0.1012,0.1083,0.0972,0.0933,0.1842,0.1091
185,0,in_cluster,0,4,9,5.889,6.211,-0.028,5.144,3.535,0.115,-20.81,0.1217,0.0814,0.0909,0.0656,0.0474,0.2198,0.1605
186,0,in_cluster,0,2,11,3.965,12.066,0.310,3.228,5.928,0.000,-18.23,0.1557,0.2261,0.2443,0.0711,0.3676,0.2174,0.1834
187,0,in_cluster,0,2,11,3.501,11.786,0.284,2.602,5.928,0.000,-16.49,0.0285,0.2079,0.2308,0.0474,0.3439,0.1399,0.0395
188,0,in_cluster,0,4,9,5.399,5.685,-0.066,4.406,3.535,0.115,-18.04,0.1233,0.0427,0.0435,0.0395,0.0332,0.0814,0.0340
189,0,in_cluster,0,4,9,4.730,5.179,-0.071,3.856,3.535,0.115,-14.65,0.0103,0.0403,0.0427,0.0300,0.0206,0.2150,0.0253
190,0,in_cluster,0,4,9,4.965,5.583,-0.145,4.130,3.535,0.115,-15.80,0.0182,0.0451,0.0466,0.0277,0.0324,0.2000,0.0237
191,0,in_cluster,0,4,9,5.362,6.256,-0.221,4.692,3.535,0.115,-17.84,0.0221,0.0561,0.0561,0.0530,0.0514,0.1462,0.0261
192,0,in_cluster,0,3,13,5.015,8.185,0.020,2.726,5.416,0.000,-22.89,0.0245,0.1225,0.1194,0.1581,0.4174,0.1866,0.0530
193,0,in_cluster,0,3,13,4.363,8.709,0.022,2.065,5.416,0.000,-19.83,0.0751,0.2411,0.1992,0.1628,0.4632,0.2348,0.0830
194,0,in_cluster,0,5,10,5.298,7.549,-0.005,2.268,5.220,0.000,-19.82,0.0419,0.2996,0.2625,0.1494,0.6055,0.2308,0.1668
195,0,in_cluster,0,5,10,4.688,7.417,-0.028,2.650,5.220,0.000,-16.78,0.1296,0.2775,0.2379,0.2008,0.6206,0.1881,0.2387
196,0,in_cluster,0,0,8,4.295,5.375,0.048,2.649,4.636,0.002,-21.76,0.1083,0.1968,0.1676,0.1344,0.3739,0.2040,0.1636
197,0,in_cluster,0,0,8,4.695,6.297,0.032,3.397,4.636,0.002,-23.56,0.1059,0.1375,0.1399,0.1597,0.3407,0.1874,0.0854
198,0,in_cluster,0,1,0,4.395,9.500,-0.037,3.207,9.113,0.000,-15.41,0.0277,0.1123,0.1178,0.0806,0.0901,0.1502,0.1178
199,0,in_cluster,0,1,0,5.281,10.302,-0.055,3.100,9.113,0.000,-19.70,0.0324,0.0877,0.1012,0.0870,0.0711,0.1850,0.1779
200,0,in_cluster,0,2,11,5.521,12.009,0.288,3.914,5.928,0.000,-25.61,0.1810,0.1889,0.2071,0.1945,0.4917,0.1976,0.2032
201,0,in_cluster,0,2,11,3.650,11.606,0.292,2.833,5.928,0.000,-17.03,0.0664,0.2095,0.2372,0.0601,0.3194,0.1225,0.0372
202,0,in_cluster,0,9,7,4.482,12.237,0.299,3.663,6.628,0.000,-21.36,0.1249,0.0838,0.0972,0.1692,0.3510,0.1202,0.0435
203,0,in_cluster,0,4,9,3.820,4.843,-0.069,3.408,3.535,0.115,-10.77,0.0032,0.0379,0.0379,0.0047,0.0047,0.2024,0.0348
204,0,in_cluster,0,4,9,4.623,5.604,-0.090,4.273,3.535,0.115,-14.15,0.0474,0.0395,0.0395,0.0285,0.0229,0.2032,0.0292
205,0,in_cluster,0,4,9,4.641,5.365,-0.013,4.153,3.535,0.115,-14.24,0.0150,0.0466,0.0411,0.0451,0.0451,0.1676,0.0285
206,0,in_cluster,0,9,7,4.228,11.054,0.218,3.637,6.628,0.000,-20.25,0.1502,0.0569,0.0482,0.0688,0.1834,0.1794,0.0316
207,0,in_cluster,0,3,13,4.007,8.090,-0.036,2.227,5.416,0.000,-18.34,0.0885,0.1739,0.1510,0.1352,0.4300,0.1739,0.0387
208,0,in_cluster,0,14,3,4.887,13.790,-0.050,3.910,8.288,0.000,-26.22,0.1905,0.2877,0.2514,0.3597,0.8656,0.2285,0.6458
209,0,in_cluster,0,5,10,4.293,7.280,-0.000,2.086,5.220,0.000,-15.00,0.1178,0.2830,0.2427,0.0980,0.4980,0.2206,0.1668
210,0,in_cluster,0,0,8,4.975,6.079,0.130,3.972,4.636,0.002,-24.91,0.0996,0.2482,0.2032,0.2126,0.6340,0.0980,0.2672
211,0,in_cluster,0,0,8,4.416,5.334,0.089,2.423,4.636,0.002,-22.28,0.0451,0.1628,0.1494,0.1249,0.3455,0.0680,0.0854
212,0,in_cluster,0,1,0,4.334,9.143,0.021,4.040,9.113,0.000,-15.15,0.0870,0.1138,0.1217,0.0846,0.0925,0.0767,0.0980
213,0,in_cluster,0,1,0,5.139,10.119,-0.044,3.713,9.113,0.000,-18.96,0.0561,0.0941,0.1043,0.0814,0.0846,0.1534,0.1510
214,0,in_cluster,0,9,4,5.162,5.907,0.756,4.541,3.535,0.115,-20.89,0.1289,0.0688,0.0822,0.0593,0.0458,0.1984,0.1905
215,0,in_cluster,0,2,11,3.883,11.516,0.313,3.149,5.928,0.000,-17.91,0.1700,0.2055,0.2292,0.0569,0.3478,0.1810,0.2008
216,0,in_cluster,0,2,11,3.810,10.766,0.329,2.672,5.928,0.000,-17.62,0.0688,0.1945,0.2134,0.0996,0.4008,0.0387,0.0458
217,0,in_cluster,0,4,9,5.500,6.086,0.001,4.995,3.535,0.115,-18.60,0.2553,0.0356,0.0348,0.0640,0.0403,0.0403,0.0403
218,0,in_cluster,0,4,9,4.960,6.146,-0.022,4.985,3.535,0.115,-15.77,0.0332,0.0372,0.0364,0.0372,0.0237,0.2111,0.0269
219,0,in_cluster,0,4,9,4.140,5.306,0.008,4.045,3.535,0.115,-12.04,0.0490,0.0411,0.0387,0.0142,0.0245,0.0885,0.0245
220,0,in_cluster,0,4,9,4.140,5.226,0.010,3.948,3.535,0.115,-12.04,0.0530,0.0522,0.0403,0.0158,0.0253,0.0324,0.0680
221,0,in_cluster,0,3,13,4.431,7.199,0.036,2.548,5.416,0.000,-20.13,0.0134,0.1194,0.1162,0.1723,0.3802,0.0458,0.0577
222,0,in_cluster,0,3,13,4.385,7.363,0.041,2.754,5.416,0.000,-19.92,0.0854,0.2364,0.1929,0.1787,0.4530,0.0514,0.1138
223,0,in_cluster,0,5,14,5.252,6.425,0.257,3.135,8.026,0.000,-19.58,0.0522,0.2917,0.2545,0.1115,0.5755,0.1542,0.1668
224,0,in_cluster,0,5,10,5.190,7.229,0.022,3.296,5.220,0.000,-19.26,0.1304,0.2688,0.2229,0.1763,0.5644,0.1597,0.2419
225,0,in_cluster,0,8,0,5.290,5.514,0.884,3.525,4.636,0.002,-26.93,0.1763,0.1866,0.1605,0.2040,0.4443,0.0877,0.1660
226,0,in_cluster,0,0,8,5.029,5.301,0.108,2.731,4.636,0.002,-25.09,0.1455,0.1265,0.1304,0.2032,0.3834,0.0300,0.0854
227,0,in_cluster,0,1,0,4.865,9.624,-0.037,3.270,9.113,0.000,-17.59,0.0158,0.0949,0.1059,0.0909,0.1375,0.0751,0.1281
228,0,in_cluster,0,1,0,4.293,10.744,-0.095,3.397,9.113,0.000,-14.97,0.0126,0.0672,0.0838,0.0387,0.0522,0.1415,0.1818
229,0,in_cluster,0,2,11,4.424,10.390,0.356,2.559,5.928,0.000,-20.15,0.1715,0.1802,0.1913,0.1660,0.5415,0.1320,0.2142
230,0,in_cluster,0,2,11,3.862,9.951,0.384,2.550,5.928,0.000,-17.82,0.0466,0.1921,0.2174,0.0767,0.4253,0.0253,0.0300
231,0,in_cluster,0,9,7,4.480,11.917,0.234,3.422,6.628,0.000,-21.35,0.1439,0.0545,0.0696,0.2269,0.4680,0.0316,0.0324
232,0,in_cluster,0,4,9,4.551,4.633,0.007,3.504,3.535,0.115,-13.83,0.0055,0.0229,0.0253,0.0024,0.0071,0.1921,0.0229
233,0,in_cluster,0,4,9,3.517,4.355,0.078,3.133,3.535,0.115,-9.65,0.0024,0.0245,0.0269,0.0055,0.0063,0.2182,0.0198
234,0,in_cluster,0,4,9,3.795,4.453,0.158,3.288,3.535,0.115,-10.67,0.0095,0.0261,0.0277,0.0095,0.0150,0.1059,0.0182
235,0,in_cluster,0,9,7,5.292,10.441,0.238,3.952,6.628,0.000,-25.32,0.2474,0.0332,0.0316,0.1739,0.2972,0.0696,0.0206
236,0,in_cluster,0,3,13,4.562,6.258,0.146,2.539,5.416,0.000,-20.71,0.0340,0.1526,0.1447,0.1178,0.3502,0.2063,0.0221
237,0,in_cluster,0,14,10,5.642,13.983,-0.008,4.926,7.270,0.000,-30.19,0.2585,0.2727,0.2316,0.3605,0.8980,0.2395,0.6466
238,0,in_cluster,0,5,10,4.318,5.667,0.168,2.029,5.220,0.000,-15.11,0.1067,0.2640,0.2182,0.0585,0.4719,0.1478,0.1668
239,0,in_cluster,0,0,8,4.355,4.521,0.286,3.010,4.636,0.002,-21.86,0.1368,0.2047,0.1755,0.1834,0.5209,0.0854,0.2759
240,0,in_cluster,0,8,0,3.578,4.431,0.704,1.477,4.636,0.002,-19.85,0.0166,0.1328,0.1344,0.0893,0.2577,0.0545,0.0854
241,0,in_cluster,0,1,0,3.462,9.418,-0.017,2.848,9.113,0.000,-11.75,0.0379,0.0870,0.0917,0.1257,0.1170,0.0893,0.0996
242,0,in_cluster,0,1,7,4.511,10.359,0.227,2.315,7.438,0.000,-15.93,0.0403,0.0530,0.0672,0.0435,0.0593,0.0648,0.1549
243,0,in_cluster,0,9,4,4.958,5.466,0.878,4.112,3.535,0.115,-18.40,0.0933,0.0340,0.0419,0.0269,0.0221,0.1447,0.1897
244,0,in_cluster,0,2,11,3.456,8.803,0.334,2.433,5.928,0.000,-16.34,0.1660,0.1818,0.2079,0.0466,0.2783,0.1170,0.2055
245,1,in_cluster,0,2,11,3.397,8.205,0.335,1.842,5.928,0.000,-16.14,0.1225,0.1715,0.1929,0.0980,0.3668,0.0419,0.0719
246,1,in_cluster,0,9,4,4.344,5.145,0.840,3.519,3.535,0.115,-16.69,0.2206,0.0174,0.0245,0.0253,0.0166,0.0925,0.0822
247,1,in_cluster,0,9,4,4.954,5.076,0.858,3.958,3.535,0.115,-16.35,0.0435,0.0182,0.0245,0.0040,0.0040,0.0545,0.0783
248,1,in_cluster,0,4,9,4.302,4.722,0.055,3.511,3.535,0.115,-12.72,0.0451,0.0213,0.0245,0.0008,0.0008,0.0419,0.0522
249,0,in_cluster,0,9,4,4.292,5.203,0.787,3.557,3.535,0.115,-16.98,0.0545,0.0253,0.0261,0.0087,0.0055,0.0783,0.0443
250,0,in_cluster,0,13,3,5.046,5.253,0.603,2.777,5.416,0.000,-19.91,0.0672,0.1273,0.1257,0.1312,0.3067,0.1217,0.0972
251,0,in_cluster,0,13,3,6.143,6.216,0.543,4.169,5.416,0.000,-26.03,0.1636,0.2522,0.2126,0.1897,0.5067,0.2095,0.4870
252,0,in_cluster,0,10,5,4.153,6.799,0.576,2.726,5.220,0.000,-19.79,0.1794,0.2664,0.2245,0.0514,0.4609,0.1834,0.2466
253,0,in_cluster,0,8,0,3.791,6.022,0.528,3.258,4.636,0.002,-20.72,0.1028,0.2269,0.1874,0.1889,0.5652,0.0917,0.2822
254,0,in_cluster,0,8,0,3.510,4.899,0.638,2.428,4.636,0.002,-19.68,0.0609,0.1455,0.1391,0.1241,0.3281,0.0182,0.1850
255,0,in_cluster,0,1,0,5.037,8.396,0.128,3.225,9.113,0.000,-18.44,0.2190,0.0862,0.0933,0.0775,0.0957,0.0332,0.0854
256,0,in_cluster,0,1,7,4.772,9.776,0.185,2.017,7.438,0.000,-17.14,0.1589,0.0443,0.0617,0.0609,0.0585,0.0427,0.0806
257,0,in_cluster,0,1,7,4.932,9.307,0.229,2.360,7.438,0.000,-17.91,0.2316,0.0277,0.0372,0.0482,0.0356,0.1036,0.1186
258,0,in_cluster,0,2,11,4.200,7.862,0.344,2.994,5.928,0.000,-19.19,0.2087,0.1652,0.1945,0.1162,0.2870,0.2103,0.1423
259,0,in_cluster,0,2,11,3.799,6.845,0.367,2.015,5.928,0.000,-17.58,0.2237,0.1549,0.1810,0.0553,0.2648,0.0474,0.0079
260,0,in_cluster,0,9,4,3.524,6.205,0.259,3.280,3.535,0.115,-17.52,0.1968,0.0040,0.0134,0.0783,0.0340,0.0095,0.0047
261,0,in_cluster,0,9,4,2.854,6.749,0.272,2.744,3.535,0.115,-15.39,0.1565,0.0024,0.0095,0.0000,0.0000,0.1953,0.0016
262,0,in_cluster,0,9,4,2.855,7.439,0.126,2.861,3.535,0.115,-15.39,0.1984,0.0055,0.0126,0.0040,0.0016,0.1455,0.0008
263,0,in_cluster,0,9,4,3.398,7.565,0.155,3.128,3.535,0.115,-17.09,0.2079,0.0134,0.0166,0.0063,0.0087,0.0822,0.0000
264,0,in_cluster,0,13,3,5.634,6.512,0.548,4.356,5.416,0.000,-23.06,0.2103,0.1091,0.1051,0.1281,0.3186,0.1779,0.0111
265,0,in_cluster,0,13,3,5.272,7.060,0.512,3.985,5.416,0.000,-21.09,0.2387,0.2158,0.1794,0.1368,0.4435,0.1154,0.3668
266,0,in_cluster,0,10,5,4.884,6.832,0.466,3.045,5.220,0.000,-23.10,0.2261,0.2609,0.2158,0.1439,0.5597,0.0490,0.1668
267,0,in_cluster,0,8,0,4.048,9.287,0.214,3.534,4.636,0.002,-21.72,0.2008,0.2332,0.1850,0.2672,0.6806,0.0711,0.2980
268,0,in_cluster,0,8,0,2.506,7.809,0.312,2.093,4.636,0.002,-16.67,0.2482,0.1391,0.1328,0.0798,0.3296,0.0245,0.0854
269,0,in_cluster,0,1,7,4.533,8.196,0.203,3.390,7.438,0.000,-16.02,0.2727,0.0680,0.0791,0.1012,0.1613,0.0269,0.0854
270,0,in_cluster,0,1,7,4.054,7.919,0.244,2.457,7.438,0.000,-13.97,0.2150,0.0387,0.0538,0.0561,0.0569,0.0237,0.0466
271,0,in_cluster,0,1,7,3.887,7.994,0.236,2.274,7.438,0.000,-13.31,0.2379,0.0269,0.0340,0.0166,0.0308,0.0664,0.0775
272,0,in_cluster,0,2,11,3.780,6.590,0.427,1.789,5.928,0.000,-17.51,0.2435,0.1676,0.2000,0.0340,0.2569,0.0292,0.1020
273,0,in_cluster,0,2,11,4.009,6.674,0.390,1.738,5.928,0.000,-18.40,0.2024,0.1605,0.1842,0.0443,0.3083,0.0047,0.0071
274,0,in_cluster,0,9,4,2.488,7.882,-0.008,2.609,3.535,0.115,-14.41,0.2095,0.0095,0.0158,0.0498,0.0372,0.0451,0.0356
275,0,in_cluster,0,9,7,3.620,9.583,0.113,2.342,6.628,0.000,-17.87,0.1676,0.0087,0.0103,0.0490,0.0190,0.0016,0.0609
276,0,in_cluster,0,9,7,3.662,8.799,0.147,2.142,6.628,0.000,-18.02,0.1375,0.0142,0.0142,0.0506,0.0213,0.0055,0.0364
277,0,in_cluster,0,9,7,3.297,8.346,0.198,2.477,6.628,0.000,-16.75,0.1692,0.0174,0.0174,0.0292,0.0174,0.0727,0.0696
278,0,in_cluster,0,13,3,4.772,5.949,0.585,2.448,5.416,0.000,-18.57,0.1186,0.0957,0.0854,0.1502,0.3431,0.0625,0.1273
279,0,in_cluster,0,13,3,5.795,6.329,0.608,3.355,5.416,0.000,-23.98,0.2047,0.1992,0.1668,0.1296,0.4364,0.0348,0.2372
280,0,in_cluster,0,10,5,4.739,6.075,0.476,2.884,5.220,0.000,-22.25,0.2356,0.2625,0.2190,0.1510,0.5304,0.0190,0.1668
281,0,in_cluster,0,10,5,4.179,6.272,0.498,2.596,5.220,0.000,-19.90,0.2308,0.2340,0.1818,0.2095,0.5549,0.0008,0.2609
282,0,in_cluster,0,8,0,3.653,8.269,0.390,2.737,4.636,0.002,-20.20,0.2443,0.1447,0.1289,0.1209,0.3565,0.0000,0.1162
283,0,in_cluster,0,8,0,4.553,7.859,0.483,3.406,4.636,0.002,-23.89,0.2601,0.0830,0.0798,0.1407,0.3130,0.0024,0.1644
284,0,in_cluster,0,1,7,5.116,8.857,0.189,2.939,7.438,0.000,-18.84,0.1889,0.0458,0.0530,0.0791,0.1115,0.0040,0.1842
285,0,in_cluster,0,1,7,5.502,8.716,0.212,2.758,7.438,0.000,-20.89,0.1937,0.0316,0.0356,0.0577,0.0625,0.0221,0.1889
286,0,in_cluster,0,2,11,4.624,8.400,0.323,2.616,5.928,0.000,-21.06,0.2395,0.1771,0.1953,0.1470,0.4055,0.0126,0.2134
287,0,in_cluster,0,2,11,3.849,8.296,0.278,2.071,5.928,0.000,-17.78,0.1542,0.1684,0.1905,0.0364,0.3051,0.0134,0.1534
288,0,in_cluster,0,9,7,3.038,10.432,0.079,2.803,6.628,0.000,-15.93,0.2126,0.0166,0.0198,0.1850,0.1399,0.0103,0.0783
289,0,in_cluster,0,9,7,3.688,9.651,0.137,2.890,6.628,0.000,-18.12,0.1154,0.0103,0.0071,0.0111,0.0119,0.0561,0.1043
290,0,in_cluster,0,9,4,3.103,8.967,0.102,3.313,3.535,0.115,-16.13,0.0806,0.0119,0.0079,0.0079,0.0134,0.0870,0.0964
291,0,in_cluster,0,9,4,2.981,8.821,0.091,3.168,3.535,0.115,-15.76,0.0941,0.0158,0.0087,0.0174,0.0427,0.1130,0.1170
292,0,in_cluster,0,13,3,5.779,6.318,0.674,3.304,5.416,0.000,-23.89,0.1091,0.0640,0.0451,0.1613,0.3850,0.0909,0.2158
293,0,in_cluster,0,13,3,6.164,6.374,0.732,3.452,5.416,0.000,-26.17,0.1668,0.1834,0.1557,0.1107,0.3692,0.1107,0.1992
294,0,in_cluster,0,10,5,4.562,5.790,0.558,2.281,5.220,0.000,-21.26,0.1478,0.2672,0.2213,0.1194,0.5439,0.1763,0.2229
295,0,in_cluster,0,10,5,4.243,5.403,0.548,2.128,5.220,0.000,-19.58,0.1510,0.2419,0.1881,0.1755,0.5036,0.1051,0.2245
296,0,in_cluster,0,8,0,3.508,6.098,0.496,1.747,4.636,0.002,-19.68,0.1628,0.1542,0.1383,0.0719,0.3059,0.1043,0.1881
297,0,in_cluster,0,8,0,3.461,6.345,0.537,1.953,4.636,0.002,-19.52,0.1779,0.0972,0.0893,0.0743,0.2632,0.0775,0.0854
298,0,in_cluster,0,1,7,4.714,10.427,0.057,2.943,7.438,0.000,-16.86,0.1194,0.0482,0.0443,0.1170,0.1178,0.0435,0.0625
299,0,in_cluster,0,1,7,4.126,9.939,0.128,2.712,7.438,0.000,-14.26,0.1123,0.0308,0.0300,0.0522,0.0648,0.0672,0.0538
300,0,in_cluster,0,2,11,3.799,8.797,0.267,2.369,5.928,0.000,-17.58,0.1644,0.1383,0.1589,0.1913,0.4640,0.0379,0.0545
301,1,in_cluster,0,2,11,4.377,8.941,0.229,2.430,5.928,0.000,-19.94,0.1684,0.1652,0.1834,0.0585,0.3249,0.0229,0.0680
302,1,in_cluster,0,9,7,4.390,11.565,0.100,2.780,6.628,0.000,-20.95,0.1621,0.0364,0.0379,0.1842,0.3447,0.0158,0.0648
303,0,in_cluster,0,9,7,3.397,10.015,0.121,2.341,6.628,0.000,-17.09,0.0237,0.0047,0.0047,0.0071,0.0040,0.0142,0.1051
304,0,in_cluster,0,9,4,3.216,8.783,0.097,3.424,3.535,0.115,-16.49,0.0514,0.0111,0.0055,0.0198,0.0103,0.0229,0.2024
305,0,in_cluster,0,9,4,2.707,8.582,0.093,2.872,3.535,0.115,-14.98,0.0316,0.0150,0.0063,0.0190,0.0142,0.0372,0.2174
306,1,in_cluster,0,9,7,3.766,9.467,0.111,3.023,6.628,0.000,-18.41,0.2601,0.0213,0.0126,0.0704,0.1209,0.0601,0.2522
307,1,in_cluster,0,3,13,5.143,5.567,0.238,2.757,5.416,0.000,-22.33,0.0877,0.1368,0.1233,0.1628,0.3581,0.0427,0.3004
308,1,in_cluster,0,14,3,5.160,15.769,-0.254,3.411,8.288,0.000,-27.59,0.1549,0.2585,0.2071,0.3597,0.8925,0.0806,0.6466
309,0,in_cluster,0,5,10,4.685,4.870,0.353,2.153,5.220,0.000,-16.76,0.1225,0.2514,0.2008,0.1289,0.4972,0.1265,0.1668
310,1,in_cluster,0,8,0,5.569,6.396,0.532,4.124,4.636,0.002,-29.02,0.1455,0.1921,0.1597,0.2324,0.5779,0.1431,0.2522
311,1,in_cluster,0,8,0,5.725,5.821,0.647,3.003,4.636,0.002,-28.98,0.1249,0.1257,0.1233,0.1652,0.3146,0.1186,0.2419
312,1,valley,1,0,1,10.197,10.521,0.955,3.907,9.113,0.000,-61.06,0.1874,0.0704,0.0798,0.1850,0.1423,0.0482,0.2253
313,0,in_cluster,0,1,7,5.598,10.172,0.095,3.020,7.438,0.000,-21.42,0.0917,0.0324,0.0285,0.0696,0.0727,0.0640,0.2640
314,0,in_cluster,0,9,1,3.199,6.716,0.219,3.222,8.313,0.000,-16.43,0.1051,0.0182,0.0190,0.0182,0.0182,0.1020,0.2435
315,0,in_cluster,0,2,11,3.753,8.659,0.301,2.028,5.928,0.000,-17.41,0.1486,0.1621,0.1802,0.0403,0.2743,0.0506,0.2206
316,0,in_cluster,0,2,11,3.801,8.687,0.257,1.581,5.928,0.000,-17.59,0.0482,0.1534,0.1747,0.0957,0.3447,0.0601,0.1597
317,0,in_cluster,0,9,4,2.547,8.501,0.156,2.579,3.535,0.115,-14.56,0.2206,0.0016,0.0024,0.0221,0.0126,0.0735,0.0711
318,0,in_cluster,0,9,4,2.552,7.977,0.296,2.441,3.535,0.115,-14.57,0.0443,0.0032,0.0008,0.0016,0.0008,0.0498,0.0759
319,0,in_cluster,0,9,4,3.445,7.870,0.284,3.245,3.535,0.115,-17.25,0.0356,0.0063,0.0032,0.0126,0.0111,0.0585,0.0743
320,0,valley,1,7,0,11.444,13.986,0.535,5.993,14.092,0.000,-81.34,0.3051,0.0348,0.0245,0.1328,0.2925,0.0688,0.0640
321,0,in_cluster,0,3,14,6.238,11.187,-0.046,4.167,8.288,0.000,-29.77,0.2245,0.1415,0.1368,0.1573,0.3763,0.2474,0.0688
322,0,off,0,14,10,10.340,13.127,0.508,7.546,7.270,0.000,-67.73,0.2798,0.2427,0.2047,0.2047,0.6008,0.2427,0.2838
323,0,in_cluster,0,10,5,5.914,8.162,0.613,4.123,5.220,0.000,-28.65,0.1605,0.2648,0.2277,0.1130,0.5051,0.2379,0.2680
324,0,in_cluster,0,8,0,6.898,7.632,0.410,4.427,4.636,0.002,-37.31,0.1953,0.1763,0.1542,0.1676,0.5407,0.1083,0.1328
325,0,in_cluster,0,8,0,4.810,6.806,0.512,2.520,4.636,0.002,-25.10,0.2253,0.0711,0.0664,0.0838,0.2672,0.0150,0.0854
326,0,in_cluster,0,1,7,4.831,10.115,0.096,2.007,7.438,0.000,-17.42,0.1526,0.0364,0.0332,0.0411,0.0553,0.0158,0.0735
327,0,in_cluster,0,1,7,4.483,9.872,0.121,2.458,7.438,0.000,-15.80,0.1431,0.0206,0.0213,0.0308,0.0443,0.0553,0.0664
328,0,in_cluster,0,9,1,4.517,6.403,0.290,2.146,8.313,0.000,-21.51,0.2111,0.0126,0.0150,0.0103,0.0198,0.1091,0.0601
329,0,in_cluster,0,2,11,4.264,8.056,0.286,2.505,5.928,0.000,-19.46,0.2198,0.1494,0.1692,0.1375,0.3810,0.0996,0.0569
330,0,in_cluster,0,2,11,4.036,8.459,0.212,2.734,5.928,0.000,-18.51,0.2040,0.1502,0.1731,0.0545,0.3304,0.0743,0.0672
331,0,in_cluster,0,9,4,2.838,8.204,0.022,2.624,3.535,0.115,-15.34,0.1897,0.0079,0.0119,0.1273,0.1051,0.0569,0.0648
332,0,in_cluster,0,9,4,3.141,9.027,0.179,3.283,3.535,0.115,-16.25,0.1036,0.0000,0.0000,0.0134,0.0095,0.0356,0.0506
333,0,in_cluster,0,9,4,2.556,7.806,0.223,2.635,3.535,0.115,-14.58,0.0727,0.0008,0.0016,0.0008,0.0024,0.0308,0.0490
334,0,in_cluster,0,9,4,2.575,8.392,0.182,2.685,3.535,0.115,-14.63,0.0759,0.0071,0.0040,0.0032,0.0032,0.0577,0.0498
335,0,in_cluster,0,13,3,5.432,5.581,0.669,3.328,5.416,0.000,-21.92,0.0593,0.0822,0.0640,0.1091,0.2719,0.0830,0.0561
336,0,in_cluster,0,3,13,5.555,5.829,0.316,3.666,5.416,0.000,-23.99,0.1447,0.1905,0.1597,0.0949,0.3597,0.1336,0.1542
337,0,in_cluster,0,10,5,5.141,5.244,0.594,2.857,5.220,0.000,-19.53,0.1621,0.2601,0.2119,0.1320,0.5091,0.1075,0.1668
338,0,in_cluster,0,10,5,4.634,5.180,0.563,2.566,5.220,0.000,-19.14,0.1747,0.2245,0.1779,0.2221,0.5708,0.1004,0.2806
339,0,in_cluster,0,8,0,3.084,6.875,0.464,1.955,4.636,0.002,-18.29,0.1549,0.1304,0.1225,0.0830,0.3075,0.0798,0.1123
340,0,in_cluster,0,8,0,4.461,6.936,0.551,2.534,4.636,0.002,-23.48,0.2174,0.0664,0.0625,0.1542,0.2980,0.0261,0.0854
341,0,valley,1,1,7,8.364,9.877,0.144,2.962,7.438,0.000,-40.73,0.1684,0.0656,0.0806,0.1036,0.1233,0.3312,0.8545
342,1,in_cluster,0,1,7,6.142,10.259,0.131,2.866,7.438,0.000,-24.62,0.0941,0.0458,0.0640,0.0727,0.0632,0.3565,0.0711
343,1,off,0,9,0,9.477,11.465,0.293,7.203,14.831,0.000,-56.22,0.3755,0.1257,0.1534,0.2988,0.3202,0.4071,0.4277
344,1,off,0,2,11,10.526,11.112,0.249,7.736,5.928,0.000,-65.76,0.2893,0.3360,0.3241,0.3209,0.6458,1.0000,0.9874
345,1,off,0,11,2,14.167,16.901,0.590,12.330,5.928,0.000,-115.30,0.3478,0.3787,0.3613,0.3391,0.9399,0.9921,0.9826
346,0,off,0,11,7,14.007,15.007,0.287,11.473,14.226,0.000,-113.04,0.5589,0.3091,0.2862,0.3621,0.9534,0.2292,0.9012
