idx,label,part,valley_distinct,h,j,dh,dj,t,perp,Dhj,vr,mixlogp,LatAD_pct,USAD_pct,TranAD_pct,AE_pct,IF_pct,linres_pct,maxz_pct
174,0,in_cluster,0,4,10,4.540,9.878,0.239,4.695,6.238,0.000,-15.47,0.0008,0.0435,0.0490,0.0348,0.0277,0.2332,0.0632
175,0,in_cluster,0,4,10,3.998,9.988,0.219,4.368,6.238,0.000,-13.15,0.0087,0.0474,0.0506,0.0150,0.0379,0.2213,0.0419
176,0,in_cluster,0,4,10,4.421,10.229,0.290,4.731,6.238,0.000,-14.93,0.0261,0.0609,0.0593,0.0316,0.0545,0.1708,0.0308
177,0,valley,1,4,5,8.013,9.717,0.258,5.934,13.405,0.000,-37.27,0.2561,0.0783,0.0767,0.1431,0.3036,0.1771,0.0277
178,0,in_cluster,0,11,5,3.811,5.648,-0.016,2.093,4.649,0.002,-18.20,0.0498,0.1897,0.1636,0.1881,0.4474,0.1605,0.0379
179,0,valley,1,12,0,7.138,9.260,0.050,5.871,5.110,0.000,-32.87,0.2498,0.3004,0.2617,0.2854,0.8585,0.1715,0.5874
180,0,in_cluster,0,12,0,4.317,7.457,-0.011,2.761,5.110,0.000,-16.72,0.1146,0.2885,0.2522,0.1138,0.5676,0.1723,0.1668
181,0,in_cluster,0,9,2,4.457,6.209,0.030,3.574,4.664,0.003,-22.47,0.1613,0.2458,0.2024,0.2182,0.6198,0.2016,0.2561
182,0,in_cluster,0,9,2,4.738,5.725,-0.013,3.361,4.664,0.003,-23.76,0.1107,0.1692,0.1573,0.1818,0.4024,0.1700,0.0854
183,0,in_cluster,0,13,9,4.366,8.776,0.048,3.795,9.234,0.000,-14.13,0.0435,0.1209,0.1273,0.1059,0.1265,0.1146,0.0767
184,0,in_cluster,0,13,10,5.175,10.182,0.410,4.635,6.533,0.000,-17.99,0.0206,0.1012,0.1083,0.0972,0.0933,0.1842,0.1091
185,0,in_cluster,0,4,13,6.193,7.897,0.345,5.333,8.319,0.000,-24.34,0.1217,0.0814,0.0909,0.0656,0.0474,0.2198,0.1605
186,0,in_cluster,0,8,15,4.096,8.108,-0.068,3.099,5.030,0.001,-18.29,0.1557,0.2261,0.2443,0.0711,0.3676,0.2174,0.1834
187,0,in_cluster,0,8,15,3.917,7.448,-0.004,2.522,5.030,0.001,-17.58,0.0285,0.2079,0.2308,0.0474,0.3439,0.1399,0.0395
188,0,in_cluster,0,4,3,5.389,9.844,0.131,2.732,8.544,0.000,-19.68,0.1233,0.0427,0.0435,0.0395,0.0332,0.0814,0.0340
189,0,in_cluster,0,4,10,4.890,9.956,0.311,4.720,6.238,0.000,-17.12,0.0103,0.0403,0.0427,0.0300,0.0206,0.2150,0.0253
190,0,in_cluster,0,4,10,5.045,9.945,0.396,5.058,6.238,0.000,-17.89,0.0182,0.0451,0.0466,0.0277,0.0324,0.2000,0.0237
191,0,in_cluster,0,4,10,5.429,9.925,0.425,5.071,6.238,0.000,-19.90,0.0221,0.0561,0.0561,0.0530,0.0514,0.1462,0.0261
192,0,in_cluster,0,11,5,4.835,5.407,0.017,2.460,4.649,0.002,-22.62,0.0245,0.1225,0.1194,0.1581,0.4174,0.1866,0.0530
193,0,in_cluster,0,11,5,4.183,5.440,0.019,1.940,4.649,0.002,-19.69,0.0751,0.2411,0.1992,0.1628,0.4632,0.2348,0.0830
194,0,in_cluster,0,12,0,5.167,7.498,0.009,2.316,5.110,0.000,-20.75,0.0419,0.2996,0.2625,0.1494,0.6055,0.2308,0.1668
195,0,in_cluster,0,12,0,4.563,7.404,-0.010,2.644,5.110,0.000,-17.81,0.1296,0.2775,0.2379,0.2008,0.6206,0.1881,0.2387
196,0,in_cluster,0,9,2,4.297,5.298,0.050,2.657,4.664,0.003,-21.77,0.1083,0.1968,0.1676,0.1344,0.3739,0.2040,0.1636
197,0,in_cluster,0,9,2,4.697,6.131,0.035,3.390,4.664,0.003,-23.57,0.1059,0.1375,0.1399,0.1597,0.3407,0.1874,0.0854
198,0,in_cluster,0,13,9,4.927,9.502,0.009,4.148,9.234,0.000,-16.74,0.0277,0.1123,0.1178,0.0806,0.0901,0.1502,0.1178
199,0,in_cluster,0,13,9,6.033,10.305,-0.005,4.291,9.234,0.000,-22.80,0.0324,0.0877,0.1012,0.0870,0.0711,0.1850,0.1779
200,0,in_cluster,0,8,15,5.935,8.024,0.078,4.434,5.030,0.001,-27.52,0.1810,0.1889,0.2071,0.1945,0.4917,0.1976,0.2032
201,0,in_cluster,0,8,15,3.966,7.532,0.007,2.743,5.030,0.001,-17.77,0.0664,0.2095,0.2372,0.0601,0.3194,0.1225,0.0372
202,0,in_cluster,0,3,9,4.460,12.374,0.011,2.781,13.895,0.000,-20.58,0.1249,0.0838,0.0972,0.1692,0.3510,0.1202,0.0435
203,0,in_cluster,0,4,10,4.053,9.533,0.317,4.215,6.238,0.000,-13.38,0.0032,0.0379,0.0379,0.0047,0.0047,0.2024,0.0348
204,0,in_cluster,0,4,10,4.976,9.831,0.450,5.020,6.238,0.000,-17.54,0.0474,0.0395,0.0395,0.0285,0.0229,0.2032,0.0292
205,0,in_cluster,0,4,10,5.159,9.845,0.426,4.900,6.238,0.000,-18.47,0.0150,0.0466,0.0411,0.0451,0.0451,0.1676,0.0285
206,0,in_cluster,0,4,5,6.246,9.471,0.204,4.813,13.405,0.000,-24.67,0.1502,0.0569,0.0482,0.0688,0.1834,0.1794,0.0316
207,0,in_cluster,0,11,5,3.879,5.041,0.028,1.866,4.649,0.002,-18.46,0.0885,0.1739,0.1510,0.1352,0.4300,0.1739,0.0387
208,0,in_cluster,0,5,11,5.974,6.900,0.852,4.788,4.649,0.002,-31.16,0.1905,0.2877,0.2514,0.3597,0.8656,0.2285,0.6458
209,0,in_cluster,0,12,0,4.205,7.218,0.032,2.139,5.110,0.000,-16.24,0.1178,0.2830,0.2427,0.0980,0.4980,0.2206,0.1668
210,0,in_cluster,0,9,2,4.978,6.113,0.129,3.963,4.664,0.003,-24.92,0.0996,0.2482,0.2032,0.2126,0.6340,0.0980,0.2672
211,0,in_cluster,0,9,2,4.418,5.190,0.091,2.429,4.664,0.003,-22.29,0.0451,0.1628,0.1494,0.1249,0.3455,0.0680,0.0854
212,0,in_cluster,0,13,9,5.855,9.146,0.070,4.942,9.234,0.000,-21.74,0.0870,0.1138,0.1217,0.0846,0.0925,0.0767,0.0980
213,0,in_cluster,0,13,10,6.359,9.523,0.508,4.809,6.533,0.000,-24.82,0.0561,0.0941,0.1043,0.0814,0.0846,0.1534,0.1510
214,0,in_cluster,0,4,13,5.375,7.149,0.371,4.035,8.319,0.000,-19.61,0.1289,0.0688,0.0822,0.0593,0.0458,0.1984,0.1905
215,0,in_cluster,0,8,15,4.049,7.671,-0.027,3.093,5.030,0.001,-18.10,0.1700,0.2055,0.2292,0.0569,0.3478,0.1810,0.2008
216,0,in_cluster,0,8,15,4.152,7.213,0.066,3.015,5.030,0.001,-18.53,0.0688,0.1945,0.2134,0.0996,0.4008,0.0387,0.0458
217,0,in_cluster,0,4,3,5.770,8.242,0.194,3.298,8.544,0.000,-21.81,0.2553,0.0356,0.0348,0.0640,0.0403,0.0403,0.0403
218,0,in_cluster,0,4,10,5.825,9.700,0.580,5.321,6.238,0.000,-22.13,0.0332,0.0372,0.0364,0.0372,0.0237,0.2111,0.0269
219,0,in_cluster,0,4,10,4.664,9.665,0.419,4.604,6.238,0.000,-16.04,0.0490,0.0411,0.0387,0.0142,0.0245,0.0885,0.0245
220,0,in_cluster,0,4,10,4.732,9.653,0.365,4.359,6.238,0.000,-16.36,0.0530,0.0522,0.0403,0.0158,0.0253,0.0324,0.0680
221,0,in_cluster,0,11,5,4.267,5.087,0.074,2.492,4.649,0.002,-20.04,0.0134,0.1194,0.1162,0.1723,0.3802,0.0458,0.0577
222,0,in_cluster,0,11,5,4.182,5.175,0.064,2.535,4.649,0.002,-19.69,0.0854,0.2364,0.1929,0.1787,0.4530,0.0514,0.1138
223,0,in_cluster,0,12,0,4.982,7.170,0.008,2.596,5.110,0.000,-19.81,0.0522,0.2917,0.2545,0.1115,0.5755,0.1542,0.1668
224,0,in_cluster,0,12,0,4.868,7.211,0.032,3.287,5.110,0.000,-19.25,0.1304,0.2688,0.2229,0.1763,0.5644,0.1597,0.2419
225,0,in_cluster,0,2,9,5.321,5.518,0.883,3.532,4.664,0.003,-27.17,0.1763,0.1866,0.1605,0.2040,0.4443,0.0877,0.1660
226,0,in_cluster,0,9,2,5.031,5.321,0.109,2.734,4.664,0.003,-25.13,0.1455,0.1265,0.1304,0.2032,0.3834,0.0300,0.0854
227,0,in_cluster,0,13,9,5.929,9.626,0.015,4.632,9.234,0.000,-22.18,0.0158,0.0949,0.1059,0.0909,0.1375,0.0751,0.1281
228,0,in_cluster,0,13,10,5.183,9.440,0.467,4.790,6.533,0.000,-18.03,0.0126,0.0672,0.0838,0.0387,0.0522,0.1415,0.1818
229,0,in_cluster,0,8,15,5.605,6.427,0.226,2.826,5.030,0.001,-25.60,0.1715,0.1802,0.1913,0.1660,0.5415,0.1320,0.2142
230,0,in_cluster,0,8,15,4.793,6.555,0.179,2.695,5.030,0.001,-21.39,0.0466,0.1921,0.2174,0.0767,0.4253,0.0253,0.0300
231,0,in_cluster,0,3,7,4.171,12.055,-0.086,2.322,6.635,0.000,-19.33,0.1439,0.0545,0.0696,0.2269,0.4680,0.0316,0.0324
232,0,in_cluster,0,4,10,4.812,8.592,0.466,4.564,6.238,0.000,-16.74,0.0055,0.0229,0.0253,0.0024,0.0071,0.1921,0.0229
233,0,in_cluster,0,4,10,4.172,8.336,0.433,3.986,6.238,0.000,-13.87,0.0024,0.0245,0.0269,0.0055,0.0063,0.2182,0.0198
234,0,in_cluster,0,4,10,4.182,8.372,0.366,3.865,6.238,0.000,-13.91,0.0095,0.0261,0.0277,0.0095,0.0150,0.1059,0.0182
235,0,valley,1,4,7,7.789,9.727,0.335,3.941,11.534,0.000,-35.50,0.2474,0.0332,0.0316,0.1739,0.2972,0.0696,0.0206
236,0,in_cluster,0,5,11,3.995,4.282,0.798,1.881,4.649,0.002,-19.85,0.0340,0.1526,0.1447,0.1178,0.3502,0.2063,0.0221
237,0,valley,1,12,5,9.534,10.149,0.507,5.458,16.792,0.000,-52.85,0.2585,0.2727,0.2316,0.3605,0.8980,0.2395,0.6466
238,0,in_cluster,0,12,0,4.069,5.622,0.184,1.911,5.110,0.000,-15.68,0.1067,0.2640,0.2182,0.0585,0.4719,0.1478,0.1668
239,0,in_cluster,0,9,2,4.357,4.451,0.287,3.007,4.664,0.003,-21.86,0.1368,0.2047,0.1755,0.1834,0.5209,0.0854,0.2759
240,0,in_cluster,0,2,9,3.567,4.431,0.704,1.482,4.664,0.003,-20.08,0.0166,0.1328,0.1344,0.0893,0.2577,0.0545,0.0854
241,0,in_cluster,0,13,10,4.598,7.403,0.482,3.553,6.533,0.000,-15.17,0.0379,0.0870,0.0917,0.1257,0.1170,0.0893,0.0996
242,0,in_cluster,0,13,10,5.381,8.544,0.548,5.003,6.533,0.000,-19.08,0.0403,0.0530,0.0672,0.0435,0.0593,0.0648,0.1549
243,0,in_cluster,0,4,13,6.003,7.576,0.319,5.232,8.319,0.000,-23.18,0.0933,0.0340,0.0419,0.0269,0.0221,0.1447,0.1897
244,0,in_cluster,0,8,15,4.697,5.187,0.351,2.715,5.030,0.001,-20.73,0.1660,0.1818,0.2079,0.0466,0.2783,0.1170,0.2055
245,1,in_cluster,0,15,8,4.667,5.014,0.553,2.686,5.030,0.001,-19.78,0.1225,0.1715,0.1929,0.0980,0.3668,0.0419,0.0719
246,1,in_cluster,0,4,10,5.816,7.936,0.677,5.173,6.238,0.000,-22.08,0.2206,0.0174,0.0245,0.0253,0.0166,0.0925,0.0822
247,1,in_cluster,0,4,10,5.454,8.020,0.625,5.125,6.238,0.000,-20.04,0.0435,0.0182,0.0245,0.0040,0.0040,0.0545,0.0783
248,1,in_cluster,0,4,10,5.502,7.033,0.712,4.454,6.238,0.000,-20.30,0.0451,0.0213,0.0245,0.0008,0.0008,0.0419,0.0522
249,0,in_cluster,0,4,10,5.965,7.237,0.705,4.988,6.238,0.000,-22.96,0.0545,0.0253,0.0261,0.0087,0.0055,0.0783,0.0443
250,0,in_cluster,0,5,11,3.196,4.919,0.582,1.610,4.649,0.002,-18.44,0.0672,0.1273,0.1257,0.1312,0.3067,0.1217,0.0972
251,0,in_cluster,0,5,11,4.171,5.815,0.547,3.423,4.649,0.002,-22.04,0.1636,0.2522,0.2126,0.1897,0.5067,0.2095,0.4870
252,0,in_cluster,0,0,12,4.093,6.565,0.558,2.486,5.110,0.000,-20.01,0.1794,0.2664,0.2245,0.0514,0.4609,0.1834,0.2466
253,0,in_cluster,0,2,9,3.799,6.022,0.529,3.261,4.664,0.003,-21.05,0.1028,0.2269,0.1874,0.1889,0.5652,0.0917,0.2822
254,0,in_cluster,0,2,9,3.533,4.901,0.639,2.436,4.664,0.003,-20.06,0.0609,0.1455,0.1391,0.1241,0.3281,0.0182,0.1850
255,0,in_cluster,0,13,9,5.138,8.399,0.172,4.300,9.234,0.000,-17.80,0.2190,0.0862,0.0933,0.0775,0.0957,0.0332,0.0854
256,0,in_cluster,0,13,10,5.057,8.869,0.458,5.180,6.533,0.000,-17.39,0.1589,0.0443,0.0617,0.0609,0.0585,0.0427,0.0806
257,0,in_cluster,0,13,10,6.197,7.062,0.507,3.920,6.533,0.000,-23.80,0.2316,0.0277,0.0372,0.0482,0.0356,0.1036,0.1186
258,0,in_cluster,0,8,15,4.958,5.112,0.416,3.528,5.030,0.001,-21.41,0.2087,0.1652,0.1945,0.1162,0.2870,0.2103,0.1423
259,0,in_cluster,0,15,8,3.940,5.507,0.444,2.778,5.030,0.001,-16.72,0.2237,0.1549,0.1810,0.0553,0.2648,0.0474,0.0079
260,0,in_cluster,0,3,4,5.409,6.226,0.625,3.275,8.544,0.000,-24.15,0.1968,0.0040,0.0134,0.0783,0.0340,0.0095,0.0047
261,0,in_cluster,0,4,10,4.991,7.988,0.445,4.539,6.238,0.000,-17.62,0.1565,0.0024,0.0095,0.0000,0.0000,0.1953,0.0016
262,0,in_cluster,0,4,10,4.959,8.225,0.334,4.570,6.238,0.000,-17.46,0.1984,0.0055,0.0126,0.0040,0.0016,0.1455,0.0008
263,0,in_cluster,0,4,7,5.134,7.880,0.438,2.336,11.534,0.000,-18.34,0.2079,0.0134,0.0166,0.0063,0.0087,0.0822,0.0000
264,0,in_cluster,0,5,11,4.076,8.476,0.385,3.342,4.649,0.002,-21.65,0.2103,0.1091,0.1051,0.1281,0.3186,0.1779,0.0111
265,0,in_cluster,0,5,11,3.419,9.324,0.361,2.694,4.649,0.002,-19.19,0.2387,0.2158,0.1794,0.1368,0.4435,0.1154,0.3668
266,0,in_cluster,0,0,12,4.540,6.274,0.470,2.816,5.110,0.000,-21.93,0.2261,0.2609,0.2158,0.1439,0.5597,0.0490,0.1668
267,0,in_cluster,0,2,9,3.986,9.282,0.215,3.532,4.664,0.003,-21.77,0.2008,0.2332,0.1850,0.2672,0.6806,0.0711,0.2980
268,0,in_cluster,0,2,9,2.503,7.807,0.313,2.101,4.664,0.003,-16.96,0.2482,0.1391,0.1328,0.0798,0.3296,0.0245,0.0854
269,0,valley,1,13,1,6.899,7.920,0.501,4.141,9.118,0.000,-28.40,0.2727,0.0680,0.0791,0.1012,0.1613,0.0269,0.0854
270,0,in_cluster,0,13,7,5.764,7.648,0.450,3.332,11.948,0.000,-21.21,0.2150,0.0387,0.0538,0.0561,0.0569,0.0237,0.0466
271,0,in_cluster,0,13,10,6.086,7.607,0.375,3.911,6.533,0.000,-23.12,0.2379,0.0269,0.0340,0.0166,0.0308,0.0664,0.0775
272,0,in_cluster,0,15,8,4.672,5.217,0.570,2.841,5.030,0.001,-19.84,0.2435,0.1676,0.2000,0.0340,0.2569,0.0292,0.1020
273,0,in_cluster,0,15,8,4.599,5.568,0.523,2.907,5.030,0.001,-19.53,0.2024,0.1605,0.1842,0.0443,0.3083,0.0047,0.0071
274,0,in_cluster,0,4,3,5.314,7.881,0.280,3.295,8.544,0.000,-19.28,0.2095,0.0095,0.0158,0.0498,0.0372,0.0451,0.0356
275,0,in_cluster,0,4,7,5.491,9.168,0.367,2.581,11.534,0.000,-20.24,0.1676,0.0087,0.0103,0.0490,0.0190,0.0016,0.0609
276,0,in_cluster,0,4,7,5.576,8.352,0.408,2.407,11.534,0.000,-20.71,0.1375,0.0142,0.0142,0.0506,0.0213,0.0055,0.0364
277,0,in_cluster,0,4,7,5.278,7.989,0.426,2.593,11.534,0.000,-19.09,0.1692,0.0174,0.0174,0.0292,0.0174,0.0727,0.0696
278,0,in_cluster,0,5,11,2.862,9.189,0.431,1.967,4.649,0.002,-17.44,0.1186,0.0957,0.0854,0.1502,0.3431,0.0625,0.1273
279,0,in_cluster,0,5,11,3.236,9.323,0.445,2.299,4.649,0.002,-18.58,0.2047,0.1992,0.1668,0.1296,0.4364,0.0348,0.2372
280,0,in_cluster,0,0,12,4.565,6.023,0.463,2.852,5.110,0.000,-22.02,0.2356,0.2625,0.2190,0.1510,0.5304,0.0190,0.1668
281,0,in_cluster,0,0,12,4.172,5.882,0.485,2.585,5.110,0.000,-20.32,0.2308,0.2340,0.1818,0.2095,0.5549,0.0008,0.2609
282,0,in_cluster,0,2,9,3.658,8.270,0.391,2.744,4.664,0.003,-20.52,0.2443,0.1447,0.1289,0.1209,0.3565,0.0000,0.1162
283,0,in_cluster,0,2,9,4.543,7.860,0.482,3.408,4.664,0.003,-24.15,0.2601,0.0830,0.0798,0.1407,0.3130,0.0024,0.1644
284,0,in_cluster,0,13,7,5.537,8.693,0.367,3.383,11.948,0.000,-19.93,0.1889,0.0458,0.0530,0.0791,0.1115,0.0040,0.1842
285,0,in_cluster,0,13,7,5.758,8.461,0.389,3.046,11.948,0.000,-21.18,0.1937,0.0316,0.0356,0.0577,0.0625,0.0221,0.1889
286,0,in_cluster,0,8,15,5.864,5.903,0.355,3.598,5.030,0.001,-25.98,0.2395,0.1771,0.1953,0.1470,0.4055,0.0126,0.2134
287,0,in_cluster,0,8,15,4.990,5.098,0.325,2.726,5.030,0.001,-21.44,0.1542,0.1684,0.1905,0.0364,0.3051,0.0134,0.1534
288,0,valley,1,3,4,6.967,8.584,0.479,3.785,8.544,0.000,-34.91,0.2126,0.0166,0.0198,0.1850,0.1399,0.0103,0.0783
289,0,in_cluster,0,4,7,5.770,9.366,0.356,3.017,11.534,0.000,-21.81,0.1154,0.0103,0.0071,0.0111,0.0119,0.0561,0.1043
290,0,in_cluster,0,4,7,5.312,9.349,0.354,3.014,11.534,0.000,-19.27,0.0806,0.0119,0.0079,0.0079,0.0134,0.0870,0.0964
291,0,in_cluster,0,4,10,5.530,8.943,0.237,4.833,6.238,0.000,-20.45,0.0941,0.0158,0.0087,0.0174,0.0427,0.1130,0.1170
292,0,in_cluster,0,5,11,3.653,9.569,0.505,2.621,4.649,0.002,-20.02,0.1091,0.0640,0.0451,0.1613,0.3850,0.0909,0.2158
293,0,in_cluster,0,5,11,3.177,10.107,0.515,1.947,4.649,0.002,-18.39,0.1668,0.1834,0.1557,0.1107,0.3692,0.1107,0.1992
294,0,in_cluster,0,0,12,4.543,5.808,0.549,2.299,5.110,0.000,-21.86,0.1478,0.2672,0.2213,0.1194,0.5439,0.1763,0.2229
295,0,in_cluster,0,0,12,4.240,5.373,0.505,2.115,5.110,0.000,-20.36,0.1510,0.2419,0.1881,0.1755,0.5036,0.1051,0.2245
296,0,in_cluster,0,2,9,3.518,6.096,0.497,1.752,4.664,0.003,-20.01,0.1628,0.1542,0.1383,0.0719,0.3059,0.1043,0.1881
297,0,in_cluster,0,2,9,3.480,6.344,0.537,1.960,4.664,0.003,-19.88,0.1779,0.0972,0.0893,0.0743,0.2632,0.0775,0.0854
298,0,in_cluster,0,13,10,4.934,9.658,0.084,4.427,6.533,0.000,-16.77,0.1194,0.0482,0.0443,0.1170,0.1178,0.0435,0.0625
299,0,in_cluster,0,13,10,4.484,9.630,0.109,4.476,6.533,0.000,-14.66,0.1123,0.0308,0.0300,0.0522,0.0648,0.0672,0.0538
300,0,in_cluster,0,8,15,5.158,5.527,0.314,2.915,5.030,0.001,-22.90,0.1644,0.1383,0.1589,0.1913,0.4640,0.0379,0.0545
301,1,in_cluster,0,8,15,5.327,5.460,0.265,3.122,5.030,0.001,-23.28,0.1684,0.1652,0.1834,0.0585,0.3249,0.0229,0.0680
302,1,in_cluster,0,3,7,4.838,11.458,-0.109,1.209,6.635,0.000,-22.34,0.1621,0.0364,0.0379,0.1842,0.3447,0.0158,0.0648
303,0,in_cluster,0,4,7,5.753,9.723,0.322,2.301,11.534,0.000,-21.71,0.0237,0.0047,0.0047,0.0071,0.0040,0.0142,0.1051
304,0,in_cluster,0,4,10,5.045,9.429,0.161,4.711,6.238,0.000,-17.89,0.0514,0.0111,0.0055,0.0198,0.0103,0.0229,0.2024
305,0,in_cluster,0,4,10,5.104,9.004,0.150,4.486,6.238,0.000,-18.19,0.0316,0.0150,0.0063,0.0190,0.0142,0.0372,0.2174
306,1,valley,1,4,7,7.426,8.696,0.406,3.639,11.534,0.000,-32.74,0.2601,0.0213,0.0126,0.0704,0.1209,0.0601,0.2522
307,1,in_cluster,0,5,11,3.169,8.444,0.573,1.598,4.649,0.002,-18.37,0.0877,0.1368,0.1233,0.1628,0.3581,0.0427,0.3004
308,1,in_cluster,0,5,11,4.909,11.046,0.447,4.746,4.649,0.002,-25.40,0.1549,0.2585,0.2071,0.3597,0.8925,0.0806,0.6466
309,0,in_cluster,0,12,0,4.686,4.852,0.380,2.121,5.110,0.000,-18.37,0.1225,0.2514,0.2008,0.1289,0.4972,0.1265,0.1668
310,1,in_cluster,0,2,9,4.873,6.394,0.537,3.962,4.664,0.003,-25.70,0.1455,0.1921,0.1597,0.2324,0.5779,0.1431,0.2522
311,1,in_cluster,0,2,9,5.513,5.822,0.649,2.936,4.664,0.003,-28.53,0.1249,0.1257,0.1233,0.1652,0.3146,0.1186,0.2419
312,1,valley,1,9,13,10.197,10.406,0.908,5.136,9.234,0.000,-58.74,0.1874,0.0704,0.0798,0.1850,0.1423,0.0482,0.2253
313,0,in_cluster,0,13,10,6.089,9.696,0.159,5.027,6.533,0.000,-23.14,0.0917,0.0324,0.0285,0.0696,0.0727,0.0640,0.2640
314,0,in_cluster,0,4,13,4.948,7.337,0.241,4.582,8.319,0.000,-17.40,0.1051,0.0182,0.0190,0.0182,0.0182,0.1020,0.2435
315,0,in_cluster,0,8,15,4.402,5.537,0.268,2.745,5.030,0.001,-19.58,0.1486,0.1621,0.1802,0.0403,0.2743,0.0506,0.2206
316,0,in_cluster,0,8,15,4.461,5.330,0.300,2.765,5.030,0.001,-19.82,0.0482,0.1534,0.1747,0.0957,0.3447,0.0601,0.1597
317,0,in_cluster,0,4,3,4.883,9.304,0.255,2.952,8.544,0.000,-17.09,0.2206,0.0016,0.0024,0.0221,0.0126,0.0735,0.0711
318,0,in_cluster,0,4,10,4.073,8.117,0.180,3.735,6.238,0.000,-13.46,0.0443,0.0032,0.0008,0.0016,0.0008,0.0498,0.0759
319,0,in_cluster,0,4,10,4.926,8.351,0.169,4.368,6.238,0.000,-17.30,0.0356,0.0063,0.0032,0.0126,0.0111,0.0585,0.0743
320,0,valley,1,7,9,10.638,13.993,0.502,5.580,14.583,0.000,-72.50,0.3051,0.0348,0.0245,0.1328,0.2925,0.0688,0.0640
321,0,in_cluster,0,5,11,4.929,9.178,0.513,3.650,4.649,0.002,-25.50,0.2245,0.1415,0.1368,0.1573,0.3763,0.2474,0.0688
322,0,off,0,0,12,10.567,10.826,0.390,8.990,5.110,0.000,-65.79,0.2798,0.2427,0.2047,0.2047,0.6008,0.2427,0.2838
323,0,in_cluster,0,0,12,5.940,6.408,0.564,4.015,5.110,0.000,-27.70,0.1605,0.2648,0.2277,0.1130,0.5051,0.2379,0.2680
324,0,in_cluster,0,2,9,6.430,7.628,0.416,4.212,4.664,0.003,-34.50,0.1953,0.1763,0.1542,0.1676,0.5407,0.1083,0.1328
325,0,in_cluster,0,2,9,4.835,6.803,0.513,2.521,4.664,0.003,-25.52,0.2253,0.0711,0.0664,0.0838,0.2672,0.0150,0.0854
326,0,in_cluster,0,13,10,5.186,8.324,0.308,4.443,6.533,0.000,-18.05,0.1526,0.0364,0.0332,0.0411,0.0553,0.0158,0.0735
327,0,in_cluster,0,13,10,5.427,8.187,0.359,4.133,6.533,0.000,-19.33,0.1431,0.0206,0.0213,0.0308,0.0443,0.0553,0.0664
328,0,in_cluster,0,4,10,6.219,7.478,0.395,3.514,6.238,0.000,-24.50,0.2111,0.0126,0.0150,0.0103,0.0198,0.1091,0.0601
329,0,in_cluster,0,15,8,5.093,5.817,0.564,3.210,5.030,0.001,-21.92,0.2198,0.1494,0.1692,0.1375,0.3810,0.0996,0.0569
330,0,in_cluster,0,15,8,5.111,5.366,0.618,3.201,5.030,0.001,-21.92,0.2040,0.1502,0.1731,0.0545,0.3304,0.0743,0.0672
331,0,in_cluster,0,3,4,6.336,6.584,0.590,3.000,8.544,0.000,-26.81,0.1897,0.0079,0.0119,0.1273,0.1051,0.0569,0.0648
332,0,in_cluster,0,4,10,5.131,8.734,0.211,4.625,6.238,0.000,-18.33,0.1036,0.0000,0.0000,0.0134,0.0095,0.0356,0.0506
333,0,in_cluster,0,4,10,4.718,7.973,0.263,3.987,6.238,0.000,-16.29,0.0727,0.0008,0.0016,0.0008,0.0024,0.0308,0.0490
334,0,in_cluster,0,4,10,5.221,8.102,0.269,4.326,6.238,0.000,-18.79,0.0759,0.0071,0.0040,0.0032,0.0032,0.0577,0.0498
335,0,in_cluster,0,5,11,3.864,7.718,0.543,2.498,4.649,0.002,-20.81,0.0593,0.0822,0.0640,0.1091,0.2719,0.0830,0.0561
336,0,in_cluster,0,5,11,3.771,7.552,0.547,2.566,4.649,0.002,-20.46,0.1447,0.1905,0.1597,0.0949,0.3597,0.1336,0.1542
337,0,in_cluster,0,0,12,5.072,5.126,0.581,2.826,5.110,0.000,-20.52,0.1621,0.2601,0.2119,0.1320,0.5091,0.1075,0.1668
338,0,in_cluster,0,0,12,4.566,4.873,0.541,2.532,5.110,0.000,-19.21,0.1747,0.2245,0.1779,0.2221,0.5708,0.1004,0.2806
339,0,in_cluster,0,2,9,3.106,6.874,0.466,1.942,4.664,0.003,-18.65,0.1549,0.1304,0.1225,0.0830,0.3075,0.0798,0.1123
340,0,in_cluster,0,2,9,4.468,6.937,0.551,2.542,4.664,0.003,-23.81,0.2174,0.0664,0.0625,0.1542,0.2980,0.0261,0.0854
341,0,valley,1,13,7,8.100,9.830,0.300,3.405,11.948,0.000,-37.40,0.1684,0.0656,0.0806,0.1036,0.1233,0.3312,0.8545
342,1,in_cluster,0,13,10,6.199,9.836,0.193,4.891,6.533,0.000,-23.81,0.0941,0.0458,0.0640,0.0727,0.0632,0.3565,0.0711
343,1,off,0,7,9,10.537,11.472,0.504,7.060,14.583,0.000,-71.44,0.3755,0.1257,0.1534,0.2988,0.3202,0.4071,0.4277
344,1,valley,1,8,6,12.468,13.030,0.388,6.684,12.800,0.000,-87.64,0.2893,0.3360,0.3241,0.3209,0.6458,1.0000,0.9874
345,1,off,0,6,8,16.371,18.120,0.625,11.231,12.800,0.000,-148.54,0.3478,0.3787,0.3613,0.3391,0.9399,0.9921,0.9826
346,0,off,0,6,9,14.027,15.333,0.456,7.752,20.531,0.000,-112.92,0.5589,0.3091,0.2862,0.3621,0.9534,0.2292,0.9012
347,0,valley,1,2,9,8.613,9.732,0.498,5.101,4.664,0.003,-50.92,0.2182,0.1399,0.1352,0.2877,0.6158,0.2324,0.7170
