idx,label,part,valley_distinct,h,j,dh,dj,t,perp,Dhj,vr,mixlogp,LatAD_pct,USAD_pct,TranAD_pct,AE_pct,IF_pct,linres_pct,maxz_pct
172,0,in_cluster,0,11,5,2.938,3.945,0.242,2.666,4.224,0.182,-27.15,0.7784,0.6281,0.4817,0.5954,0.7842,0.4740,0.6224
173,0,in_cluster,0,11,5,3.060,3.765,0.249,2.533,4.224,0.182,-27.51,0.5742,0.5183,0.3218,0.4451,0.4297,0.4798,0.6262
174,0,in_cluster,0,11,5,3.051,3.686,0.265,2.515,4.224,0.182,-27.48,0.5703,0.5414,0.3526,0.4663,0.4200,0.5376,0.6320
175,0,in_cluster,0,11,5,3.525,3.765,0.313,2.810,4.224,0.182,-29.03,0.7418,0.6339,0.5164,0.5780,0.7938,0.5761,0.7245
176,0,in_cluster,0,11,5,3.631,3.771,0.336,2.913,4.224,0.182,-29.40,0.8015,0.6493,0.5742,0.5723,0.7746,0.6879,0.7534
177,0,in_cluster,0,11,5,2.545,4.500,0.143,2.503,4.224,0.182,-26.07,0.6513,0.5356,0.4470,0.4085,0.4008,0.6802,0.7071
178,0,in_cluster,0,11,5,2.706,3.022,0.422,2.116,4.224,0.182,-26.48,0.7514,0.6647,0.5761,0.7091,0.6397,0.5010,0.6493
179,0,in_cluster,0,5,11,3.087,3.290,0.457,2.499,4.224,0.182,-28.17,0.8382,0.7129,0.6513,0.8728,0.8382,0.6570,0.6628
180,0,in_cluster,0,11,5,2.536,4.395,0.287,2.365,4.224,0.182,-26.05,0.8092,0.6513,0.6435,0.7071,0.6975,0.8921,0.7052
181,0,in_cluster,0,11,5,2.270,5.679,0.044,2.386,4.224,0.182,-25.41,0.5376,0.5067,0.5222,0.5067,0.4432,0.8786,0.6840
182,0,in_cluster,0,11,1,2.778,4.783,0.317,2.833,4.022,0.002,-26.69,0.6281,0.3834,0.3911,0.4162,0.2563,0.8690,0.6994
183,0,in_cluster,0,11,4,2.097,5.991,-0.032,2.589,4.205,0.084,-25.04,0.6975,0.4355,0.5183,0.6493,0.4778,0.7322,0.6667
184,0,in_cluster,0,11,5,2.382,6.416,0.060,2.813,4.224,0.182,-25.67,0.6686,0.2890,0.4701,0.5857,0.4046,0.7746,0.6281
185,0,in_cluster,0,11,1,2.987,3.753,0.551,2.964,4.022,0.002,-13.08,0.0963,0.1676,0.2890,0.1118,0.1040,0.9094,0.5838
186,0,in_cluster,0,11,1,2.956,3.734,0.547,2.938,4.022,0.002,-12.57,0.0925,0.1426,0.2678,0.1002,0.0848,0.8902,0.5125
187,0,in_cluster,0,11,2,2.962,3.642,0.978,1.606,3.464,0.164,-11.99,0.0809,0.1407,0.2543,0.0829,0.0790,0.8420,0.5145
188,0,in_cluster,0,11,1,2.941,3.682,0.548,2.901,4.022,0.002,-12.62,0.0790,0.1310,0.2254,0.1079,0.0867,0.8150,0.4181
189,0,in_cluster,0,11,1,2.930,3.677,0.548,2.886,4.022,0.002,-12.27,0.0559,0.1214,0.2023,0.0732,0.0636,0.8054,0.2948
190,0,in_cluster,0,11,1,3.305,3.952,0.581,2.966,4.022,0.002,-17.03,0.2370,0.1175,0.2004,0.5703,0.2543,0.8343,0.2832
191,0,in_cluster,0,11,1,3.492,4.058,0.578,3.077,4.022,0.002,-20.85,0.2948,0.1156,0.1985,0.6551,0.2755,0.8208,0.2929
192,0,in_cluster,0,11,1,2.905,3.660,0.543,2.847,4.022,0.002,-14.18,0.0771,0.1195,0.1869,0.0867,0.0906,0.9191,0.3699
193,0,in_cluster,0,11,1,2.934,3.618,0.554,2.844,4.022,0.002,-14.59,0.0578,0.1118,0.1618,0.0771,0.0829,0.9306,0.3699
194,0,in_cluster,0,11,1,2.993,3.725,0.563,2.903,4.022,0.002,-12.79,0.0539,0.1060,0.1426,0.0694,0.0578,0.9152,0.3699
195,1,in_cluster,0,11,1,3.004,3.809,0.568,2.872,4.022,0.002,-27.04,0.5742,0.1060,0.1407,0.1965,0.1773,0.9846,0.3699
196,1,valley,0,5,1,5.530,6.550,0.866,4.706,3.420,0.970,-41.01,0.7881,0.3468,0.4990,0.9075,0.8150,1.0000,0.3699
197,1,in_cluster,0,5,1,4.995,8.106,0.529,5.318,3.420,0.970,-38.43,0.8921,0.7168,0.7148,0.9075,0.8574,1.0000,0.7418
198,1,in_cluster,0,1,5,4.108,4.851,0.218,3.037,3.420,0.970,-29.54,0.8092,0.7900,0.7630,0.8516,0.8593,1.0000,0.7784
199,0,in_cluster,0,1,5,3.436,4.344,0.222,2.240,3.420,0.970,-27.00,0.8459,0.8362,0.8208,0.7630,0.8497,0.9056,0.7264
200,0,in_cluster,0,5,1,2.461,4.118,0.303,1.993,3.420,0.970,-28.54,0.8748,0.9634,0.9615,0.8613,0.9326,0.7996,0.9326
201,0,in_cluster,0,5,1,2.719,5.088,0.256,2.204,3.420,0.970,-29.64,0.8073,0.9653,0.9595,0.8304,0.9345,0.7052,0.6513
202,1,in_cluster,0,4,5,4.783,5.010,0.473,3.363,3.510,0.114,-35.09,0.9518,0.9326,0.9287,0.9499,0.9692,0.9538,0.5934
203,1,in_cluster,0,4,5,5.079,5.644,0.433,3.775,3.510,0.114,-36.58,0.9730,0.9538,0.9595,0.9672,0.9788,0.9981,0.6301
204,1,beyond,0,4,5,5.526,7.934,-0.093,5.090,3.510,0.114,-38.95,0.8497,0.9923,0.9923,1.0000,0.8960,1.0000,0.9981
205,1,in_cluster,0,4,3,4.829,5.790,0.207,3.911,4.845,0.000,-35.34,0.8748,1.0000,1.0000,1.0000,0.8863,1.0000,0.9981
206,1,valley,1,3,4,6.860,7.141,0.792,5.055,4.845,0.000,-46.91,0.9210,1.0000,1.0000,0.9961,0.8844,1.0000,0.9981
207,1,in_cluster,0,3,5,4.933,8.016,0.132,3.424,5.620,0.008,-35.65,0.8921,1.0000,1.0000,0.9961,0.9672,1.0000,0.9981
208,1,in_cluster,0,3,5,5.400,11.786,-0.363,3.265,5.620,0.008,-38.07,0.9345,1.0000,1.0000,1.0000,0.9904,1.0000,0.9981
209,1,off,0,5,4,7.440,10.224,1.378,6.643,3.510,0.114,-53.63,0.9981,1.0000,1.0000,1.0000,0.9961,0.9981,0.9981
210,1,in_cluster,0,4,5,5.237,5.916,0.057,4.374,3.510,0.114,-37.40,0.9480,1.0000,1.0000,0.9961,0.9942,1.0000,0.9981
211,1,valley,1,5,11,7.194,8.608,0.549,5.078,4.224,0.182,-51.83,0.9904,1.0000,0.9981,1.0000,0.9865,1.0000,0.9981
212,1,valley,1,3,5,5.608,7.277,0.391,5.141,5.620,0.008,-39.21,0.9942,1.0000,1.0000,0.9961,1.0000,0.9942,0.9981
213,0,off,0,5,4,7.925,12.839,1.291,7.443,3.510,0.114,-57.36,0.9981,0.9981,0.9981,0.9981,0.9981,0.9788,0.9961
214,0,beyond,0,4,5,5.746,6.693,-0.115,5.073,3.510,0.114,-40.18,0.9750,0.9942,0.9961,0.9923,0.9865,0.9807,0.9942
215,0,beyond,0,4,8,5.760,6.358,1.275,3.513,3.657,0.476,-38.07,0.9788,0.9904,0.9904,0.9827,0.9807,0.9499,0.9884
216,0,in_cluster,0,8,4,3.705,5.791,-0.504,2.116,3.657,0.476,-24.84,0.7187,0.9827,0.9846,0.8921,0.9017,0.9480,0.9249
217,0,in_cluster,0,8,4,3.547,5.610,-0.463,2.100,3.657,0.476,-24.27,0.4740,0.9538,0.9576,0.6301,0.8092,0.9827,0.9441
218,0,in_cluster,0,8,5,3.265,5.698,-0.056,2.434,6.250,0.007,-23.31,0.4721,0.9480,0.9499,0.6185,0.8035,0.9769,0.9480
219,0,in_cluster,0,8,5,3.218,5.583,-0.034,2.446,6.250,0.007,-23.16,0.5067,0.9441,0.9403,0.6050,0.7823,0.9711,0.9422
220,0,in_cluster,0,8,5,3.074,5.505,-0.019,2.386,6.250,0.007,-22.70,0.4798,0.9422,0.9383,0.5992,0.7514,0.9730,0.9461
221,0,in_cluster,0,8,5,3.157,5.455,-0.008,2.419,6.250,0.007,-22.96,0.5029,0.9499,0.9441,0.6108,0.7283,0.9441,0.9538
222,0,in_cluster,0,8,5,3.935,5.027,0.090,2.758,6.250,0.007,-25.72,0.9037,0.9557,0.9538,0.8170,0.8593,0.9518,0.9576
223,0,in_cluster,0,8,5,3.519,4.973,0.105,2.901,6.250,0.007,-24.17,0.9152,0.9576,0.9422,0.8632,0.8825,0.8940,0.9557
224,0,beyond,0,5,4,5.723,6.086,1.045,4.559,3.510,0.114,-41.57,0.9846,0.9807,0.9653,0.9461,0.9210,0.9538,0.9518
225,0,valley,1,5,4,5.901,6.341,0.933,4.775,3.510,0.114,-41.90,0.9769,0.9788,0.9634,0.9480,0.9480,0.9981,0.9152
226,0,in_cluster,0,8,5,4.551,5.708,0.215,3.974,6.250,0.007,-28.33,0.7283,0.9403,0.8979,0.7495,0.7919,0.9961,0.8863
227,0,in_cluster,0,8,5,4.422,5.575,0.224,3.854,6.250,0.007,-27.75,0.7765,0.9326,0.8786,0.7688,0.7803,0.9865,0.8632
228,0,in_cluster,0,8,5,4.345,5.954,0.205,4.211,6.250,0.007,-27.42,0.5780,0.8979,0.8536,0.6204,0.6204,0.9923,0.8671
229,0,in_cluster,0,11,4,4.931,5.975,0.596,3.593,4.205,0.084,-34.99,0.7630,0.8882,0.8401,0.6956,0.6378,0.9634,0.8651
230,0,in_cluster,0,11,4,4.004,5.818,0.498,3.362,4.205,0.084,-30.85,0.8054,0.7938,0.7861,0.7649,0.6590,0.9595,0.8497
231,0,in_cluster,0,11,1,3.911,5.133,0.626,3.925,4.022,0.002,-30.46,0.7225,0.5800,0.6840,0.3776,0.2351,0.9846,0.8054
232,0,in_cluster,0,11,1,4.068,5.180,0.670,4.061,4.022,0.002,-23.88,0.6859,0.5260,0.6455,0.2505,0.1773,0.9672,0.7649
233,0,in_cluster,0,11,1,3.967,5.058,0.662,3.963,4.022,0.002,-23.72,0.6763,0.4740,0.6089,0.2524,0.1811,0.9557,0.7553
234,0,in_cluster,0,11,1,3.325,4.404,0.607,3.319,4.022,0.002,-28.28,0.5896,0.3873,0.5414,0.1811,0.1965,0.9576,0.7091
235,1,in_cluster,0,11,1,3.257,4.194,0.550,2.653,4.022,0.002,-27.98,0.6859,0.3025,0.4817,0.7341,0.5530,0.9904,0.6647
236,1,in_cluster,0,11,1,3.303,3.397,0.649,2.605,4.022,0.002,-26.65,0.6782,0.3064,0.5106,0.7688,0.5453,0.9981,0.7187
237,1,in_cluster,0,11,1,2.659,2.667,0.530,2.347,4.022,0.002,-24.49,0.6551,0.3083,0.5010,0.4701,0.3584,0.9383,0.7380
238,1,in_cluster,0,11,1,2.789,3.409,0.512,2.651,4.022,0.002,-26.12,0.5241,0.2351,0.3680,0.4798,0.3815,0.6802,0.6956
239,0,in_cluster,0,11,1,3.044,4.253,0.490,3.076,4.022,0.002,-21.02,0.2832,0.1908,0.3198,0.2852,0.1753,0.7592,0.6917
240,0,in_cluster,0,11,1,2.762,3.901,0.455,2.915,4.022,0.002,-19.94,0.1252,0.1734,0.2987,0.1195,0.1175,0.9133,0.6127
241,0,in_cluster,0,11,1,2.800,3.960,0.457,2.945,4.022,0.002,-20.43,0.1407,0.1541,0.2852,0.1156,0.1214,0.8979,0.5626
242,0,in_cluster,0,11,1,2.810,3.960,0.469,2.938,4.022,0.002,-16.03,0.1060,0.1368,0.2563,0.0906,0.1195,0.9210,0.5183
243,0,in_cluster,0,6,1,2.840,6.503,-0.005,2.163,3.941,0.015,-18.79,0.5530,0.2909,0.4952,0.8035,0.5800,0.9403,0.5222
244,0,in_cluster,0,6,5,2.704,6.638,0.121,2.467,7.401,0.071,-18.41,0.3950,0.6301,0.6898,0.8189,0.6840,0.9326,0.6879
245,0,in_cluster,0,1,5,2.942,6.121,-0.033,2.874,3.420,0.970,-25.43,0.6744,0.8343,0.8478,0.8092,0.8362,0.8478,0.7996
246,0,in_cluster,0,1,5,2.098,5.368,-0.015,2.296,3.420,0.970,-23.30,0.4817,0.7823,0.7842,0.6166,0.6859,0.9692,0.7187
247,0,in_cluster,0,1,5,2.139,5.247,-0.035,2.210,3.420,0.970,-23.39,0.4489,0.7669,0.7630,0.6397,0.6224,0.9942,0.8131
248,1,in_cluster,0,1,5,2.178,5.448,-0.077,2.242,3.420,0.970,-23.47,0.5954,0.9615,0.9692,1.0000,0.6532,0.9865,0.9981
249,1,in_cluster,0,1,5,3.790,4.739,-0.106,3.194,3.420,0.970,-28.28,0.8536,0.9981,0.9981,1.0000,0.7322,1.0000,0.9981
250,1,in_cluster,0,1,5,3.660,4.235,0.181,3.284,3.420,0.970,-27.80,0.9037,0.9981,0.9981,1.0000,0.9345,1.0000,0.9981
251,1,in_cluster,0,5,1,4.187,4.460,0.600,3.417,3.420,0.970,-31.02,0.9730,0.9672,0.9653,0.9961,0.9672,1.0000,0.9981
252,0,in_cluster,0,1,5,2.878,4.810,0.078,2.537,3.420,0.970,-25.24,0.7148,0.8825,0.8690,0.7148,0.8748,0.7572,0.7206
253,0,in_cluster,0,1,5,2.262,4.330,0.125,1.967,3.420,0.970,-23.66,0.6551,0.9094,0.9056,0.8748,0.9441,0.6474,0.8092
254,0,in_cluster,0,5,1,3.059,4.601,0.418,2.255,3.420,0.970,-30.34,0.8902,0.9750,0.9711,0.8940,0.9769,0.4894,0.8401
255,0,in_cluster,0,5,3,3.024,6.152,0.100,3.423,5.620,0.008,-30.53,0.8247,0.9711,0.9750,0.8131,0.9672,0.6397,0.8709
256,0,in_cluster,0,4,8,3.723,4.495,0.723,3.229,3.657,0.476,-28.00,0.7553,0.8805,0.8882,0.7553,0.8651,0.8805,0.8902
257,0,in_cluster,0,5,4,4.771,4.973,0.398,2.998,3.510,0.114,-35.81,0.9518,0.9364,0.9326,0.9730,0.9557,0.7669,0.8786
258,0,in_cluster,0,4,5,4.076,4.932,0.504,3.177,3.510,0.114,-31.99,0.9461,0.9461,0.9461,0.8979,0.9287,0.7148,0.8112
259,0,in_cluster,0,4,5,3.528,5.037,0.193,3.021,3.510,0.114,-29.82,0.6185,0.8960,0.9210,0.7996,0.8478,0.7823,0.7861
260,0,in_cluster,0,5,4,2.454,4.726,0.274,2.729,3.510,0.114,-28.96,0.7977,0.8651,0.8651,0.9056,0.9094,0.5992,0.8382
261,0,in_cluster,0,5,4,2.458,5.060,0.207,2.748,3.510,0.114,-28.98,0.8304,0.8092,0.7592,0.9615,0.8979,0.5183,0.8266
262,0,in_cluster,0,5,1,2.149,4.535,-0.099,1.922,3.420,0.970,-28.22,0.8690,0.9191,0.9171,0.9075,0.9306,0.5337,0.8728
263,0,in_cluster,0,5,1,2.250,4.892,-0.213,1.933,3.420,0.970,-28.48,0.9210,0.9249,0.9249,0.9538,0.9364,0.5530,0.7881
264,0,in_cluster,0,5,1,2.611,4.239,-0.155,2.210,3.420,0.970,-28.97,0.8632,0.9171,0.9075,0.8150,0.9249,0.7630,0.9595
265,0,in_cluster,0,5,1,2.761,4.507,-0.233,2.204,3.420,0.970,-29.56,0.8805,0.9229,0.9133,0.8401,0.9383,0.8227,0.9094
266,0,in_cluster,0,5,1,2.650,3.584,0.237,2.321,3.420,0.970,-27.29,0.7033,0.8478,0.7881,0.6628,0.6667,0.6281,0.9615
267,0,in_cluster,0,5,1,3.029,3.673,0.350,2.640,3.420,0.970,-27.68,0.6821,0.8632,0.8112,0.7052,0.5857,0.7495,0.9807
268,0,in_cluster,0,11,5,4.034,4.202,0.522,3.522,4.224,0.182,-30.88,0.8940,0.8555,0.8131,0.7881,0.7380,0.6975,0.9865
269,0,in_cluster,0,5,11,3.270,4.640,0.258,3.324,4.224,0.182,-31.19,0.9364,0.8940,0.8825,0.8844,0.8805,0.6262,0.9827
270,0,in_cluster,0,5,4,3.180,4.909,0.309,3.201,3.510,0.114,-30.90,0.9923,0.9133,0.9094,0.9961,0.9056,0.6782,0.9827
271,0,in_cluster,0,5,1,2.923,5.510,0.038,3.075,3.420,0.970,-30.23,0.9904,0.9037,0.9037,0.9884,0.8555,0.5626,0.9056
272,0,in_cluster,0,5,11,3.181,4.776,0.309,2.880,4.224,0.182,-30.91,0.7399,0.8728,0.8748,0.7958,0.8054,0.4875,0.9037
273,0,in_cluster,0,5,11,2.774,4.751,0.236,2.671,4.224,0.182,-29.75,0.7669,0.8516,0.8362,0.8285,0.8247,0.6146,0.9306
274,0,in_cluster,0,5,11,2.894,4.042,0.262,2.261,4.224,0.182,-29.06,0.6609,0.7784,0.7476,0.7168,0.7245,0.5395,0.9210
275,0,in_cluster,0,5,11,3.902,4.526,0.242,2.735,4.224,0.182,-32.37,0.8420,0.7707,0.7823,0.9210,0.8227,0.6320,0.9191
276,0,in_cluster,0,11,5,4.559,5.284,0.648,3.175,4.224,0.182,-33.21,0.9306,0.6724,0.7437,0.8805,0.8324,0.9422,0.6146
277,0,in_cluster,0,11,1,2.684,3.916,0.484,2.755,4.022,0.002,-26.35,0.7649,0.1599,0.3102,0.5626,0.2601,0.9383,0.5568
278,0,in_cluster,0,11,1,2.814,3.892,0.534,2.839,4.022,0.002,-19.24,0.1040,0.0886,0.1792,0.0848,0.0963,0.6628,0.4855
279,0,in_cluster,0,11,6,2.852,3.874,0.586,2.739,3.891,0.000,-16.01,0.0655,0.0848,0.1715,0.0617,0.0617,0.7283,0.4990
280,0,in_cluster,0,11,6,2.868,3.725,0.595,2.744,3.891,0.000,-13.27,0.0732,0.0655,0.1252,0.0790,0.0713,0.7418,0.4104
281,0,in_cluster,0,11,6,2.863,3.565,0.608,2.702,3.891,0.000,-12.98,0.0443,0.0694,0.1329,0.0983,0.0944,0.6936,0.2987
282,0,in_cluster,0,11,6,2.742,3.334,0.577,2.624,3.891,0.000,-12.27,0.0636,0.0617,0.1214,0.1214,0.1137,0.7013,0.3160
283,1,in_cluster,0,11,6,2.616,3.143,0.578,2.403,3.891,0.000,-19.03,0.1850,0.6339,0.8998,0.8940,0.1252,0.7418,1.0000
284,1,in_cluster,0,11,1,2.717,3.522,0.485,2.395,4.022,0.002,-24.01,0.2543,0.9345,0.9884,0.8112,0.1252,0.9171,1.0000
285,1,in_cluster,0,11,1,2.635,3.389,0.502,2.397,4.022,0.002,-22.37,0.3025,0.7129,0.9364,0.8940,0.1195,0.8555,1.0000
286,0,in_cluster,0,11,1,3.242,3.992,0.494,2.943,4.022,0.002,-25.11,0.4913,0.0347,0.1734,0.7514,0.3256,0.7187,0.2370
287,0,in_cluster,0,11,1,3.393,4.025,0.452,3.076,4.022,0.002,-23.89,0.7052,0.0559,0.0925,0.8593,0.3333,0.4624,0.1869
288,0,in_cluster,0,6,1,2.431,4.806,-0.007,1.513,3.941,0.015,-17.71,0.3006,0.2119,0.3044,0.5048,0.3025,0.4933,0.1676
289,0,in_cluster,0,6,5,2.311,6.061,0.056,1.965,7.401,0.071,-17.43,0.4258,0.4605,0.5954,0.7803,0.5973,0.4721,0.1329
290,0,in_cluster,0,6,5,3.396,4.968,0.200,1.999,7.401,0.071,-20.52,0.5511,0.3391,0.3815,0.6339,0.4855,0.5106,0.1175
291,0,in_cluster,0,11,6,2.934,3.223,0.709,2.192,3.891,0.000,-19.77,0.1965,0.1445,0.1195,0.1368,0.1445,0.8189,0.1098
292,0,in_cluster,0,10,9,5.229,5.493,0.813,4.731,3.459,0.052,-31.11,0.9692,0.5395,0.6108,0.8863,0.7784,0.6551,0.1946
293,0,valley,1,9,10,5.488,5.848,0.243,5.079,3.459,0.052,-31.09,0.9730,0.6204,0.6320,0.8882,0.7669,0.3025,0.2100
294,0,in_cluster,0,10,11,2.219,3.237,0.252,2.249,3.799,0.008,-25.08,0.4586,0.2351,0.2293,0.2640,0.2697,0.0250,0.3854
295,0,in_cluster,0,10,3,2.742,6.524,0.075,2.691,6.139,0.000,-27.03,0.8478,0.5703,0.5511,0.7765,0.6956,0.0366,0.3873
296,0,in_cluster,0,10,3,3.896,7.240,0.077,3.777,6.139,0.000,-30.86,0.9094,0.7919,0.7669,0.9518,0.9268,0.0424,0.4624
297,0,in_cluster,0,10,11,2.426,7.152,-0.120,2.119,3.799,0.008,-26.21,0.6204,0.6917,0.6975,0.7572,0.6782,0.2235,0.4663
298,0,in_cluster,0,10,0,2.781,3.814,0.406,2.501,4.292,0.020,-20.23,0.1618,0.4277,0.5299,0.2293,0.3198,0.3006,0.5279
299,0,in_cluster,0,10,7,2.650,3.223,0.961,2.000,2.783,0.323,-17.53,0.1657,0.4008,0.5202,0.3218,0.3295,0.3950,0.6551
300,0,in_cluster,0,11,0,3.456,5.048,0.861,2.784,3.534,0.151,-28.18,0.4027,0.6455,0.6821,0.4778,0.6686,0.2004,0.7033
301,0,in_cluster,0,11,0,3.182,4.794,0.832,2.551,3.534,0.151,-27.09,0.3854,0.6821,0.6609,0.3796,0.5954,0.0289,0.6647
302,0,in_cluster,0,10,7,2.651,2.737,1.123,1.335,2.783,0.323,-16.08,0.1079,0.4509,0.4220,0.2254,0.2331,0.1098,0.5337
303,0,in_cluster,0,10,0,2.682,3.283,0.457,2.010,4.292,0.020,-18.05,0.1002,0.4258,0.4586,0.2466,0.2466,0.1021,0.4027
304,0,in_cluster,0,7,10,2.429,2.448,0.024,1.311,2.783,0.323,-15.29,0.1137,0.4701,0.4894,0.2023,0.2023,0.1079,0.3661
305,0,in_cluster,0,7,10,1.714,2.201,0.060,1.053,2.783,0.323,-13.81,0.0944,0.4027,0.4566,0.1522,0.1541,0.2832,0.4162
306,0,in_cluster,0,0,11,4.940,6.197,0.009,4.203,3.534,0.151,-28.40,0.8671,0.3622,0.4432,0.7476,0.6493,0.3391,0.4220
307,0,in_cluster,0,0,11,1.860,2.621,0.076,1.121,3.534,0.151,-17.92,0.0867,0.6262,0.6551,0.1329,0.3738,0.3815,0.3796
308,0,in_cluster,0,0,4,3.404,4.150,0.283,2.832,6.694,0.003,-21.99,0.6628,0.6031,0.6185,0.5607,0.4605,0.2813,0.2274
309,0,in_cluster,0,11,10,3.177,3.482,0.546,2.440,3.799,0.008,-23.26,0.2312,0.3449,0.3892,0.2177,0.2640,0.2794,0.2004
310,0,in_cluster,0,0,11,2.706,3.386,0.085,2.160,3.534,0.151,-19.86,0.2678,0.3911,0.4663,0.2813,0.4085,0.2967,0.2158
311,0,in_cluster,0,10,0,3.242,3.711,0.558,2.751,4.292,0.020,-20.51,0.2331,0.4046,0.4990,0.4220,0.4913,0.3642,0.2389
312,0,in_cluster,0,10,0,2.679,2.727,0.564,2.317,4.292,0.020,-19.62,0.1888,0.4586,0.5703,0.3410,0.3410,0.2351,0.2293
313,0,in_cluster,0,10,0,2.479,2.684,0.533,2.222,4.292,0.020,-16.51,0.1599,0.4836,0.5626,0.2659,0.2620,0.1175,0.4470
314,0,in_cluster,0,7,10,1.974,2.655,-0.153,1.126,2.783,0.323,-14.29,0.2119,0.4817,0.5568,0.4143,0.4412,0.1137,0.6089
315,0,in_cluster,0,0,7,3.293,3.421,0.780,2.834,3.521,0.000,-18.16,0.2100,0.5626,0.6204,0.4682,0.4798,0.1214,0.7013
316,0,in_cluster,0,0,10,3.543,3.695,0.330,2.880,4.292,0.020,-19.16,0.2254,0.6243,0.6243,0.4547,0.4624,0.0539,0.7168
317,0,in_cluster,0,10,7,2.495,2.684,1.109,0.997,2.783,0.323,-15.94,0.0983,0.5934,0.5838,0.2197,0.1888,0.1657,0.6705
318,0,in_cluster,0,7,10,2.345,2.776,-0.220,1.200,2.783,0.323,-15.09,0.1792,0.5491,0.5607,0.2582,0.2389,0.1561,0.6012
319,0,in_cluster,0,7,10,2.028,2.463,-0.084,0.920,2.783,0.323,-14.39,0.1175,0.5742,0.5723,0.2736,0.2852,0.0790,0.5010
320,0,in_cluster,0,10,7,2.665,2.751,1.063,1.304,2.783,0.323,-16.12,0.1368,0.5202,0.5145,0.1908,0.2158,0.1118,0.4046
321,0,in_cluster,0,7,10,2.444,2.565,-0.117,1.072,2.783,0.323,-15.32,0.0713,0.4143,0.4528,0.1503,0.1580,0.2023,0.2813
322,0,in_cluster,0,7,10,2.257,2.474,-0.057,1.034,2.783,0.323,-14.88,0.0617,0.4123,0.4721,0.1445,0.1850,0.1985,0.2428
323,0,in_cluster,0,7,10,1.751,2.508,0.026,1.285,2.783,0.323,-13.87,0.0848,0.4162,0.4200,0.1599,0.2062,0.0520,0.2543
324,0,in_cluster,0,7,10,1.463,2.347,-0.022,0.950,2.783,0.323,-13.41,0.0597,0.3661,0.3622,0.1464,0.1464,0.0405,0.3237
325,0,in_cluster,0,11,0,2.669,4.424,0.819,1.470,3.534,0.151,-25.40,0.2023,0.6628,0.6859,0.3430,0.5549,0.3661,0.3449
326,0,in_cluster,0,11,0,2.616,3.961,0.811,1.772,3.534,0.151,-23.94,0.2852,0.6840,0.6956,0.3468,0.6281,0.3353,0.3006
327,0,in_cluster,0,10,7,3.101,3.191,0.975,2.291,2.783,0.323,-17.43,0.2389,0.4066,0.4913,0.3545,0.3969,0.0713,0.2852
328,0,in_cluster,0,10,7,2.613,2.912,0.899,1.904,2.783,0.323,-16.57,0.1310,0.4412,0.5395,0.2004,0.2216,0.0829,0.5260
329,0,in_cluster,0,10,7,2.446,2.487,0.954,1.616,2.783,0.323,-15.43,0.1214,0.4566,0.5491,0.2331,0.2524,0.0501,0.6570
330,0,in_cluster,0,11,0,3.299,5.110,1.061,1.879,3.534,0.151,-27.96,0.1445,0.7013,0.7457,0.3565,0.5645,0.2100,0.7360
331,0,in_cluster,0,11,0,3.037,4.057,1.026,1.485,3.534,0.151,-24.38,0.1484,0.7322,0.7649,0.2620,0.5048,0.5299,0.7630
332,0,in_cluster,0,0,11,3.402,4.422,-0.058,3.040,3.534,0.151,-21.98,0.8131,0.6898,0.6879,0.5549,0.7322,0.3333,0.7803
333,0,in_cluster,0,11,0,3.364,4.237,0.907,2.514,3.534,0.151,-25.14,0.4759,0.7187,0.7033,0.4374,0.7168,0.1195,0.7514
334,0,in_cluster,0,0,11,3.049,3.258,0.194,2.312,3.534,0.151,-20.84,0.4836,0.6435,0.6127,0.5241,0.4143,0.0886,0.6339
335,0,in_cluster,0,7,10,2.443,2.636,-0.040,1.549,2.783,0.323,-15.32,0.1156,0.5145,0.4798,0.2081,0.2370,0.0983,0.4798
336,0,in_cluster,0,7,10,1.638,2.571,-0.130,1.087,2.783,0.323,-13.68,0.0886,0.3969,0.4451,0.1985,0.1830,0.2948,0.3487
337,0,in_cluster,0,7,10,1.590,2.373,-0.021,0.997,2.783,0.323,-13.60,0.0694,0.4104,0.4547,0.1484,0.1599,0.3449,0.3584
338,0,in_cluster,0,11,10,2.890,4.886,0.566,2.326,3.799,0.008,-27.01,0.5568,0.5973,0.6050,0.6821,0.6936,0.3603,0.3545
339,0,in_cluster,0,11,4,2.791,4.997,0.065,2.871,4.205,0.084,-26.73,0.5684,0.4200,0.4740,0.7707,0.7765,0.4855,0.3468
340,0,in_cluster,0,11,5,2.845,5.371,0.081,2.859,4.224,0.182,-26.88,0.9615,0.5684,0.6647,0.9422,0.7900,0.6358,0.3410
341,0,in_cluster,0,11,5,2.905,5.074,0.143,2.789,4.224,0.182,-27.06,0.9672,0.6069,0.6705,0.9287,0.7418,0.9461,0.3314
342,0,in_cluster,0,11,9,2.256,4.038,0.420,2.301,2.565,0.698,-23.92,0.3353,0.2447,0.1773,0.3121,0.2119,0.9750,0.2254
343,0,in_cluster,0,11,4,2.277,4.253,0.028,1.837,4.205,0.084,-24.62,0.3757,0.2197,0.1349,0.3256,0.3314,0.6069,0.1696
344,0,in_cluster,0,11,5,2.749,4.733,-0.046,1.831,4.224,0.182,-26.62,0.6994,0.2659,0.2601,0.5414,0.4104,0.2447,0.1291
